Date,LIN,APD,ECL,SHW,PPG,MLM,VMC,NUE,STLD,FCX,ALB,DD
2016-04-20,100.7872543334961,109.23290252685547,104.2613754272461,91.39891052246094,97.0997543334961,157.7529296875,99.97147369384766,40.51206588745117,20.124128341674805,11.211313247680664,57.6821403503418,24.98003578186035
2016-04-21,100.41548156738281,108.8585433959961,104.00875091552734,90.59163665771484,92.23934173583984,156.76792907714844,99.2817611694336,39.88360595703125,20.255664825439453,10.44937801361084,57.6733512878418,24.99927520751953
2016-04-22,101.0660400390625,108.7117691040039,104.86577606201172,91.11864471435547,94.69044494628906,158.5241241455078,100.13700866699219,39.92388916015625,20.222780227661133,10.585436820983887,58.200531005859375,25.30226707458496
2016-04-25,100.7027587890625,108.59432983398438,104.40570068359375,91.16434478759766,94.19690704345703,157.53916931152344,100.29334259033203,39.577423095703125,19.877513885498047,10.295180320739746,58.50804901123047,25.268600463867188
2016-04-26,100.89708709716797,108.24938201904297,104.61319732666016,91.42937469482422,94.99163818359375,158.19894409179688,100.43131256103516,39.89165496826172,20.1734561920166,10.41309642791748,59.53605270385742,25.812063217163086
2016-04-27,100.07756805419922,108.85121154785156,105.23567962646484,91.02117156982422,94.52313232421875,160.32684326171875,101.93026733398438,40.7779655456543,20.609148025512695,11.474363327026367,59.62392044067383,25.778400421142578
2016-04-28,99.9169921875,109.02001190185547,104.01776885986328,88.22758483886719,94.33911895751953,158.03170776367188,99.94388580322266,40.23812484741211,20.263877868652344,11.48343276977539,58.358707427978516,25.691831588745117
2016-04-29,99.24109649658203,107.07510375976562,103.72908782958984,87.52690887451172,92.34806823730469,157.25112915039062,98.97830200195312,40.10921096801758,20.724231719970703,12.698897361755371,58.13024139404297,25.30226707458496
2016-05-02,99.19039154052734,107.0604248046875,103.08854675292969,88.1971206665039,93.05917358398438,159.9551239013672,100.29334259033203,40.52817916870117,20.806440353393555,12.290719985961914,59.65907287597656,25.321508407592773
2016-05-03,97.23867797851562,105.05673217773438,102.4751205444336,88.04177856445312,91.6035385131836,160.93077087402344,104.58796691894531,39.26319122314453,20.263877868652344,10.893841743469238,59.15824890136719,24.898279190063477
2016-05-04,96.26708221435547,104.84388732910156,104.02678680419922,88.04177856445312,90.8422622680664,157.46484375,103.23612213134766,39.077880859375,20.354307174682617,10.703357696533203,58.50804901123047,24.715524673461914
2016-05-05,95.86997985839844,105.13745880126953,103.78321838378906,88.00520324707031,90.83393859863281,162.61270141601562,105.29605102539062,39.04563522338867,20.428295135498047,10.240754127502441,58.956146240234375,24.45581817626953
2016-05-06,96.57124328613281,106.10626983642578,105.59654235839844,88.49263763427734,90.94306182861328,165.3167266845703,105.231689453125,39.35988235473633,20.502277374267578,10.69428539276123,60.30046844482422,24.604904174804688
2016-05-09,95.49821472167969,104.66775512695312,104.17115783691406,88.89478302001953,90.21253967285156,169.34945678710938,106.28006744384766,37.450313568115234,19.359609603881836,9.542316436767578,59.11431121826172,24.451004028320312
2016-05-10,96.33465576171875,105.92279052734375,105.650634765625,90.17425537109375,91.29570007324219,174.55313110351562,108.13768768310547,38.61054992675781,19.81174087524414,9.850715637207031,59.62392044067383,24.78766441345215
2016-05-11,95.83616638183594,104.52830505371094,105.16350555419922,89.56498718261719,90.19577026367188,173.50308227539062,105.96739196777344,38.360774993896484,19.926834106445312,10.531015396118164,65.58982849121094,24.6481876373291
2016-05-12,95.97979736328125,105.20352172851562,105.66870880126953,90.22908782958984,90.2545394897461,173.54957580566406,106.78581237792969,38.22379684448242,19.639114379882812,10.004919052124023,66.6617431640625,24.78766441345215
2016-05-13,94.59416961669922,104.09526062011719,104.66732788085938,89.31210327148438,89.59122467041016,171.67251586914062,106.34441375732422,37.917633056640625,19.754207611083984,9.442538261413574,66.91654968261719,24.31153678894043
2016-05-16,95.43060302734375,105.3576431274414,106.59793090820312,90.68603515625,90.81712341308594,173.3636932373047,106.80419158935547,38.52192306518555,20.11591148376465,10.013985633850098,68.36628723144531,24.81652069091797
2016-05-17,94.86455535888672,104.8659439086914,105.57849884033203,89.16284942626953,89.85152435302734,173.04783630371094,106.35362243652344,37.5147590637207,19.598007202148438,10.44031047821045,66.92536163330078,24.773239135742188
2016-05-18,93.59720611572266,103.9998779296875,104.65827178955078,88.9764633178711,89.3309097290039,172.5924835205078,106.22488403320312,36.950748443603516,19.030780792236328,9.560454368591309,66.92536163330078,24.436574935913086
2016-05-19,92.98889923095703,103.9998779296875,104.79364013671875,88.09351348876953,88.70116424560547,171.84913635253906,104.73506927490234,37.49863815307617,19.482919692993164,9.959562301635742,66.5738754272461,24.417341232299805
2016-05-20,93.00577545166016,103.80903625488281,105.29882049560547,88.4815444946289,89.1798095703125,173.93055725097656,106.44558715820312,37.49059295654297,19.26918601989746,10.050271034240723,67.09226989746094,24.701091766357422
2016-05-23,93.35216522216797,103.97785186767578,105.41610717773438,89.43171691894531,89.364501953125,175.42654418945312,108.11929321289062,37.73230743408203,19.71309471130371,10.3223876953125,67.10105895996094,25.133934020996094
2016-05-24,93.5887451171875,105.1741714477539,106.95878601074219,89.18728637695312,90.48126220703125,177.12701416015625,109.74054718017578,37.998191833496094,19.910398483276367,10.077482223510742,67.07469177246094,25.40326690673828
2016-05-25,94.31536865234375,105.45304870605469,106.92269134521484,88.98258209228516,90.95144653320312,179.47796630859375,110.60648345947266,38.98924255371094,20.222780227661133,10.567296981811523,69.29766082763672,25.42250633239746
2016-05-26,93.41978454589844,105.00536346435547,106.63399505615234,88.11797332763672,90.4308853149414,178.130615234375,109.8603286743164,39.08592987060547,20.337865829467773,10.28610897064209,69.44702911376953,25.00408935546875
2016-05-27,93.5887451171875,104.9980239868164,106.76030731201172,89.14757537841797,91.18655395507812,178.62408447265625,108.8101806640625,38.98924255371094,20.263877868652344,10.104694366455078,70.36958312988281,25.095468521118164
2016-05-30,,,,,,,,,,,,
2016-05-31,92.81990814208984,104.68975067138672,105.76795196533203,88.93372344970703,90.4140853881836,176.0261993408203,107.54814147949219,39.08592987060547,20.296768188476562,10.050271034240723,68.97257995605469,24.701091766357422
2016-06-01,93.64790344238281,105.68791961669922,106.92269134521484,89.01008605957031,90.66596984863281,175.73748779296875,107.7968521118164,39.31959915161133,20.280319213867188,9.614882469177246,70.00933074951172,24.806901931762695
2016-06-02,93.41130065917969,105.32096099853516,107.23847198486328,89.22089385986328,90.85069274902344,174.96469116210938,106.40586853027344,39.60965347290039,20.485841751098633,9.669302940368652,70.14991760253906,25.12432289123535
2016-06-03,93.77711486816406,105.13745880126953,107.16629028320312,88.90619659423828,90.40567779541016,173.8751983642578,106.5809097290039,40.189788818359375,20.7735538482666,10.077482223510742,70.2905044555664,25.566787719726562
2016-06-06,94.97655487060547,106.8328628540039,108.3751449584961,89.66084289550781,90.78355407714844,174.24765014648438,107.21650695800781,40.6248664855957,20.95441246032715,10.567296981811523,71.13396453857422,25.792827606201172
2016-06-07,95.15518188476562,106.60537719726562,108.98860168457031,89.77083587646484,90.48966979980469,174.1825408935547,107.84292602539062,40.584590911865234,20.987295150756836,10.19540023803711,71.42394256591797,25.826492309570312
2016-06-08,96.69490051269531,107.80901336669922,109.6562271118164,90.21993255615234,93.15974426269531,176.73387145996094,109.03125762939453,41.70454406738281,21.93267059326172,10.503800392150879,71.35363006591797,25.816877365112305
2016-06-09,96.49923706054688,107.59618377685547,108.97058868408203,89.52641296386719,92.72315216064453,176.20310974121094,107.62183380126953,40.7296142578125,21.5380802154541,9.886999130249023,70.5189437866211,25.773588180541992
2016-06-10,96.74590301513672,107.44203186035156,108.4834213256836,89.22701263427734,91.72396087646484,172.76710510253906,106.38745880126953,40.689327239990234,21.275020599365234,9.397185325622559,70.1411361694336,25.672595977783203
2016-06-13,96.02287292480469,105.7099609375,107.6624526977539,89.043701171875,90.42244720458984,170.299560546875,105.27281951904297,40.27034378051758,21.05306053161621,9.43346881866455,68.92839050292969,25.340742111206055
2016-06-14,95.65708923339844,105.61453247070312,107.6714859008789,89.25753021240234,89.9102783203125,169.16354370117188,105.17151641845703,39.899715423583984,20.75711441040039,9.261126518249512,69.14888000488281,25.07141876220703
2016-06-15,95.2742919921875,105.4310302734375,106.99486541748047,88.88178253173828,89.5240249633789,171.01658630371094,104.62799072265625,40.6490592956543,21.250356674194336,9.97770881652832,70.30429077148438,24.94156265258789
2016-06-16,95.3763656616211,105.95217895507812,107.64440155029297,88.7656478881836,89.8095474243164,170.67201232910156,105.0886001586914,40.81018829345703,21.324342727661133,9.778149604797363,70.55126190185547,25.10028076171875
2016-06-17,95.35935974121094,105.1814956665039,107.30964660644531,88.08433532714844,90.83391571044922,170.1598663330078,105.00569152832031,40.56847381591797,20.962631225585938,10.104694366455078,73.02967071533203,25.456167221069336
2016-06-20,95.80168914794922,105.7173080444336,107.79820251464844,88.46623992919922,91.03539276123047,171.4448699951172,106.13876342773438,41.33392333984375,21.57096290588379,10.476593017578125,73.21489715576172,25.523502349853516
2016-06-21,95.14669036865234,105.06407165527344,108.06060028076172,87.83688354492188,90.7331314086914,171.16555786132812,107.03229522705078,40.278419494628906,20.995515823364258,10.531015396118164,73.75291442871094,25.619691848754883
2016-06-22,96.0058822631836,105.32096099853516,108.06967163085938,88.57625579833984,90.52326202392578,171.24937438964844,106.6637954711914,39.93999481201172,20.724231719970703,10.431235313415527,73.48831176757812,25.595643997192383
2016-06-23,97.99639129638672,107.17048645019531,109.42687225341797,88.27377319335938,93.38646697998047,175.01121520996094,109.65768432617188,40.689327239990234,21.011953353881836,10.676145553588867,74.44088745117188,25.816877365112305
2016-06-24,93.81965637207031,102.84022521972656,105.29193115234375,86.69121551513672,86.25776672363281,174.98329162597656,109.25232696533203,38.570247650146484,19.819963455200195,9.596738815307617,69.66043090820312,24.802091598510742
2016-06-27,91.02945709228516,98.95030975341797,103.57280731201172,85.64328002929688,82.86559295654297,166.9008331298828,104.86751556396484,37.31332778930664,19.0718936920166,9.188558578491211,66.44995880126953,24.0325870513916
2016-06-28,92.27995300292969,100.34480285644531,104.27855682373047,88.61904907226562,84.43570709228516,168.41859436035156,106.48878479003906,38.446495056152344,19.410974502563477,9.696514129638672,69.0518569946289,23.54232406616211
2016-06-29,94.12589263916016,102.85604095458984,105.67194366455078,88.72595977783203,86.05626678466797,172.4598388671875,109.29838562011719,38.92575454711914,19.53504180908203,9.769081115722656,69.7839126586914,23.979190826416016
2016-06-30,95.60604095458984,104.90930938720703,107.30964660644531,89.721923828125,87.45008850097656,178.7824249267578,110.87361907958984,40.1360969543457,20.262849807739258,10.104694366455078,69.95149993896484,24.129669189453125
2016-07-01,96.45671081542969,104.09687042236328,107.53582763671875,89.76167297363281,87.76077270507812,176.11000061035156,110.43144226074219,40.59098434448242,20.57712745666504,10.295180320739746,71.72431182861328,24.04715347290039
2016-07-04,,,,,,,,,,,,
2016-07-05,94.8319320678711,102.28731536865234,106.39579772949219,90.02439880371094,86.19059753417969,173.91246032714844,110.22881317138672,39.77054977416992,20.552318572998047,9.524170875549316,70.47187805175781,23.668527603149414
2016-07-06,95.1296615600586,102.92987060546875,106.58580017089844,91.59172058105469,86.45930480957031,181.5014190673828,112.0343246459961,41.492645263671875,21.114713668823242,9.8779296875,71.31861114501953,23.35787010192871
2016-07-07,95.13819885253906,103.15884399414062,106.39579772949219,92.29749298095703,86.50968170166016,181.9018096923828,112.20935821533203,41.84192657470703,21.37110137939453,9.678375244140625,71.72431182861328,23.396703720092773
2016-07-08,97.6051025390625,106.6154556274414,107.85250854492188,93.64788818359375,89.27214050292969,183.15887451171875,113.86746978759766,43.20661163330078,22.032743453979492,10.15911865234375,73.71764373779297,23.979190826416016
2016-07-11,97.2818374633789,106.99213409423828,107.76201629638672,93.8525619506836,89.51563262939453,183.0005340576172,114.2082748413086,44.238243103027344,22.256046295166016,10.567296981811523,73.76173400878906,24.1976318359375
2016-07-12,99.51908874511719,109.08968353271484,108.8477783203125,93.39124298095703,91.27051544189453,184.30422973632812,115.76512145996094,45.7653923034668,22.735740661621094,11.701128005981445,75.16412353515625,24.73157501220703
2016-07-13,99.99546813964844,109.2522201538086,109.08304595947266,93.76091766357422,91.91706848144531,183.31716918945312,115.90327453613281,45.83036804199219,22.710926055908203,11.755550384521484,75.4551773071289,24.843215942382812
2016-07-14,100.67601776123047,109.97603607177734,109.72545623779297,93.56538391113281,91.2117691040039,183.52197265625,114.89920043945312,46.130924224853516,22.934236526489258,11.746479988098145,75.88736724853516,25.144174575805664
2016-07-15,101.22042846679688,110.30841064453125,109.43590545654297,93.45845794677734,91.74913024902344,183.96893310546875,114.96368408203125,46.033443450927734,23.033485412597656,11.891611099243164,76.16079711914062,25.270376205444336
2016-07-18,100.93971252441406,110.19021606445312,108.88398742675781,93.87085723876953,91.77433776855469,186.20372009277344,115.13872528076172,46.220272064208984,23.1409969329834,11.918825149536133,76.03730010986328,25.53249740600586
2016-07-19,100.53138732910156,110.3305435180664,108.70304870605469,94.40557861328125,91.0018310546875,184.59283447265625,114.78864288330078,45.253623962402344,22.206424713134766,11.292949676513672,75.78153228759766,25.416004180908203
2016-07-20,100.60794067382812,110.30841064453125,108.60350036621094,95.35269165039062,92.38726043701172,184.6952362060547,115.59929656982422,43.93768310546875,21.883874893188477,11.156890869140625,76.39893341064453,25.702394485473633
2016-07-21,100.10607147216797,109.53288269042969,108.25062561035156,88.79314422607422,91.17816162109375,182.5814971923828,115.53482055664062,42.49990463256836,21.57786750793457,11.673913955688477,74.32621002197266,25.48396110534668
2016-07-22,100.12308502197266,109.77661895751953,108.59445190429688,89.69442749023438,90.38890075683594,184.60215759277344,116.43755340576172,42.82482147216797,21.809444427490234,11.492502212524414,74.9789047241211,25.784910202026367
2016-07-25,100.1571044921875,109.69535064697266,108.38632202148438,90.18634033203125,89.49886322021484,185.01185607910156,115.25846099853516,42.55677795410156,21.801170349121094,11.229455947875977,76.02848052978516,25.857723236083984
2016-07-26,100.71001434326172,110.67772674560547,108.35015869140625,89.48670959472656,89.64158630371094,187.96365356445312,114.55834197998047,43.62902069091797,22.429733276367188,11.501575469970703,75.42871856689453,25.98878288269043
2016-07-27,100.66747283935547,110.05728912353516,107.86154174804688,89.30337524414062,89.07904052734375,187.64706420898438,115.75592803955078,43.42594528198242,22.11545181274414,11.846257209777832,74.81132507324219,26.032472610473633
2016-07-28,99.62116241455078,110.04248809814453,107.78917694091797,91.01126098632812,88.56684112548828,191.53927612304688,116.93499755859375,43.71023941040039,22.1402645111084,11.737409591674805,75.06710815429688,26.0518856048584
2016-07-29,99.13629150390625,110.36009979248047,107.11058044433594,91.57340240478516,87.92029571533203,188.69921875,114.2082748413086,43.572139739990234,22.18161964416504,11.755550384521484,74.23802185058594,26.0518856048584
2016-08-01,98.59187316894531,110.1606674194336,107.37297821044922,90.84931945800781,87.88671112060547,182.79566955566406,107.14283752441406,43.27970886230469,21.85906219482422,11.320158958435059,74.00872039794922,26.042179107666016
2016-08-02,98.719482421875,109.48117065429688,111.11884307861328,92.18443298339844,87.0638656616211,184.83497619628906,107.37310028076172,43.05227279663086,21.817710876464844,11.247594833374023,74.4144515991211,25.789762496948242
2016-08-03,99.1703109741211,109.46639251708984,109.85212707519531,92.11724090576172,87.60124969482422,186.362060546875,108.34037017822266,43.466548919677734,21.983116149902344,11.238526344299316,74.07926940917969,25.935388565063477
2016-08-04,99.24687194824219,110.04986572265625,110.59404754638672,91.66503143310547,87.40811157226562,184.80703735351562,108.42327117919922,43.29595947265625,21.635761260986328,11.175029754638672,72.4299087524414,25.964513778686523
2016-08-05,99.28089904785156,110.20500183105469,111.03741455078125,91.77197265625,87.68519592285156,184.6580352783203,109.60240936279297,43.49903869628906,21.85906219482422,11.093395233154297,72.6151351928711,26.037324905395508
2016-08-08,99.36595153808594,109.87258911132812,110.61215209960938,90.91348266601562,88.06450653076172,186.63201904296875,110.7630844116211,43.466548919677734,21.933502197265625,11.147820472717285,72.47401428222656,26.017908096313477
2016-08-09,99.45955657958984,110.12374114990234,111.10980987548828,90.21688079833984,87.97180938720703,186.09202575683594,110.14588165283203,42.88169479370117,21.619220733642578,10.966405868530273,72.33291625976562,25.915969848632812
2016-08-10,99.09374237060547,110.07203674316406,111.16409301757812,90.57434844970703,88.24151611328125,186.4644775390625,111.96060943603516,42.5242805480957,21.329748153686523,10.902910232543945,72.4034423828125,25.94509506225586
2016-08-11,99.51058197021484,110.08679962158203,111.42647552490234,90.65989685058594,88.28363037109375,184.8721466064453,111.55531311035156,42.5242805480957,21.22222900390625,10.98454475402832,72.83566284179688,26.037324905395508
2016-08-12,99.33194732666016,110.6703109741211,110.79310607910156,90.37576293945312,87.6514892578125,182.9354248046875,109.547119140625,41.17585754394531,20.916221618652344,10.721497535705566,73.21489715576172,25.401439666748047
2016-08-15,100.40377044677734,111.91114807128906,111.00121307373047,90.53459930419922,88.0476303100586,185.7288818359375,110.33015441894531,41.89067840576172,21.41244888305664,11.038969993591309,74.15866088867188,25.62472915649414
2016-08-16,103.15991973876953,112.8343505859375,110.60311126708984,89.06813049316406,87.36491394042969,183.2798614501953,108.7180404663086,41.20833969116211,21.13125228881836,10.9573335647583,72.08592987060547,25.416004180908203
2016-08-17,102.45388793945312,113.53602600097656,110.62120819091797,88.13667297363281,87.3143081665039,180.5422821044922,108.34037017822266,41.037757873535156,20.998924255371094,10.884770393371582,71.0451889038086,25.55191421508789
2016-08-18,103.68733215332031,114.45926666259766,110.73884582519531,88.421630859375,87.46602630615234,180.90541076660156,108.79174041748047,41.37894058227539,21.255313873291016,11.093395233154297,71.68902587890625,25.838308334350586
2016-08-19,104.25728607177734,114.98370361328125,111.08263397216797,88.1734390258789,88.27525329589844,179.0152587890625,107.50210571289062,40.65597915649414,20.502689361572266,10.857558250427246,72.97676086425781,25.930530548095703
2016-08-22,104.14672088623047,114.83594512939453,110.62120819091797,88.21021270751953,88.6797866821289,181.65036010742188,109.72595977783203,40.8671760559082,20.717723846435547,10.730570793151855,73.955810546875,25.9693660736084
2016-08-23,104.1637191772461,114.79903411865234,110.99217224121094,89.20292663574219,89.71654510498047,181.715576171875,110.22423553466797,40.63972473144531,20.932762145996094,10.866629600524902,74.23802185058594,26.10527801513672
2016-08-24,103.85746002197266,114.63655090332031,110.12358856201172,87.8792953491211,89.67439270019531,181.99484252929688,110.94400787353516,39.74618148803711,20.411718368530273,10.050271034240723,72.49168395996094,26.022764205932617
2016-08-25,104.66558837890625,115.02058410644531,111.10980987548828,87.78736114501953,89.97782135009766,178.06539916992188,108.4802474975586,39.71369934082031,20.2711124420166,10.059341430664062,72.8268051147461,26.22178077697754
2016-08-26,103.62779998779297,113.927490234375,111.22742462158203,87.575927734375,89.13495635986328,175.3185272216797,107.11451721191406,39.55122375488281,20.370359420776367,9.8779296875,72.13887023925781,26.032472610473633
2016-08-29,103.99358367919922,115.1387710571289,112.09605407714844,87.83946228027344,90.69429016113281,176.55694580078125,107.82504272460938,40.16046142578125,20.58540153503418,9.959562301635742,72.98560333251953,26.275175094604492
2016-08-30,104.2232437133789,115.70010375976562,112.177490234375,87.8486328125,90.42457580566406,176.220947265625,107.25293731689453,39.478118896484375,20.436527252197266,9.578598022460938,72.08592987060547,26.207216262817383
2016-08-31,103.81494140625,114.93933868408203,111.33601379394531,86.92945098876953,89.24452209472656,170.80825805664062,105.07523345947266,39.40501403808594,20.362096786499023,9.333687782287598,70.53362274169922,26.037324905395508
2016-09-01,104.50397491455078,115.44161987304688,111.3812255859375,87.4074478149414,89.3288345336914,171.27490234375,103.70028686523438,40.04674530029297,20.436527252197266,9.388114929199219,71.70667266845703,26.114988327026367
2016-09-02,105.00587463378906,116.02509307861328,112.24080657958984,87.76285552978516,90.2222900390625,172.3014373779297,105.63811492919922,39.82740783691406,20.113975524902344,9.506032943725586,72.28878021240234,26.299449920654297
2016-09-05,,,,,,,,,,,,
2016-09-06,104.55224609375,116.2540512084961,111.92412567138672,87.36454010009766,90.71113586425781,168.86720275878906,104.2354965209961,40.27418899536133,20.65156364440918,9.72372817993164,73.24137878417969,26.163532257080078
2016-09-07,104.62073516845703,116.2540512084961,111.0555191040039,87.78124237060547,89.96098327636719,168.82044982910156,104.22627258300781,40.59098434448242,20.65156364440918,9.614882469177246,73.16197204589844,26.163532257080078
2016-09-08,103.19146728515625,115.1387710571289,110.72978973388672,86.81913757324219,88.75564575195312,167.92465209960938,102.78678131103516,39.84366226196289,20.527503967285156,9.633020401000977,71.37152099609375,26.35283660888672
2016-09-09,100.48693084716797,111.91850280761719,107.38199615478516,84.07378387451172,85.01326751708984,163.31448364257812,99.53864288330078,38.040340423583984,19.849323272705078,9.315549850463867,67.75531768798828,25.925678253173828
2016-09-12,101.44544982910156,111.21685791015625,108.63064575195312,85.59353637695312,86.61473846435547,167.8779754638672,103.45115661621094,38.755165100097656,19.956836700439453,10.050271034240723,68.30215454101562,25.68297576904297
2016-09-13,100.99185180664062,109.09710693359375,106.35960388183594,83.87764739990234,85.26612854003906,166.58084106445312,101.40260314941406,37.38237762451172,19.311735153198242,9.20669937133789,67.37681579589844,25.26066780090332
2016-09-14,99.99906921386719,108.43977355957031,106.34149932861328,84.44758605957031,84.8615493774414,165.5355682373047,100.67362213134766,36.83811950683594,19.22075653076172,8.889228820800781,67.04918670654297,25.42571449279785
2016-09-15,101.17159271240234,108.26249694824219,106.83914947509766,84.79381561279297,85.33357238769531,165.9555206298828,101.27342987060547,37.05744171142578,19.5681209564209,8.871086120605469,68.40398406982422,25.653854370117188
2016-09-16,100.718017578125,107.68641662597656,106.47612762451172,83.94815063476562,84.46539306640625,162.33460998535156,99.97232055664062,37.15492248535156,19.427522659301758,9.016216278076172,67.94355773925781,25.590747833251953
2016-09-19,100.82926177978516,108.42497253417969,106.73930358886719,83.81026458740234,85.19869232177734,163.2864990234375,99.24335479736328,37.36613082885742,20.097434997558594,9.079710960388184,68.74934387207031,25.731515884399414
2016-09-20,100.65807342529297,108.62442016601562,106.45799255371094,84.31275177001953,85.35042572021484,163.09046936035156,98.82809448242188,37.504234313964844,20.02300262451172,9.025290489196777,67.99665832519531,25.5179386138916
2016-09-21,100.99185180664062,109.85784912109375,107.52883911132812,85.29634857177734,86.36186218261719,166.96334838867188,101.46719360351562,38.87702178955078,20.552318572998047,9.560454368591309,71.00733947753906,25.60045051574707
2016-09-22,101.30854797363281,109.42208862304688,108.11869049072266,85.67626190185547,86.9350357055664,169.77239990234375,104.14323425292969,38.88512420654297,20.44479751586914,9.959562301635742,71.90166473388672,25.513086318969727
2016-09-23,99.99906921386719,108.91244506835938,108.02794647216797,86.71189880371094,87.04460906982422,169.18443298339844,103.39579010009766,39.64871597290039,20.54404640197754,9.64209270477295,71.5031967163086,25.357755661010742
2016-09-26,99.64817810058594,109.56979370117188,107.92811584472656,85.88766479492188,86.09214782714844,171.01358032226562,104.67843627929688,39.73807144165039,20.601943969726562,9.533244132995605,72.34439849853516,25.304359436035156
2016-09-27,100.13600158691406,109.93171691894531,108.82653045654297,86.52195739746094,86.35343933105469,171.32150268554688,105.30592346191406,39.859901428222656,21.007192611694336,9.261126518249512,73.27417755126953,25.5179386138916
2016-09-28,101.29143524169922,110.62599182128906,110.0788803100586,86.38096618652344,87.29747772216797,172.74012756347656,106.63468933105469,40.70712661743164,21.26500129699707,9.896069526672363,75.15140533447266,25.62567138671875
2016-09-29,101.72792053222656,111.16514587402344,109.56161499023438,84.96540832519531,86.02470397949219,170.313720703125,106.01644134521484,39.994964599609375,20.87413215637207,9.696514129638672,73.62835693359375,25.33185577392578
2016-09-30,103.41395568847656,111.03961944580078,110.46000671386719,84.76930236816406,87.12043762207031,167.1500244140625,104.94602966308594,40.47792434692383,20.78265380859375,9.850715637207031,75.70040893554688,25.380823135375977
2016-10-03,103.7648696899414,112.23328399658203,109.90644836425781,84.51807403564453,87.18789672851562,165.08758544921875,102.1500473022461,39.96223449707031,20.416732788085938,9.696514129638672,75.11600494384766,25.669748306274414
2016-10-04,103.01168060302734,109.63844299316406,109.04436492919922,83.03507232666016,86.01629638671875,163.96771240234375,102.27923583984375,38.979957580566406,19.876171112060547,9.424395561218262,73.1590576171875,25.395511627197266
2016-10-05,103.01168060302734,109.36698913574219,108.90823364257812,83.36904907226562,85.62014770507812,164.02371215820312,100.9043197631836,39.331939697265625,20.23377227783203,9.678375244140625,73.88516235351562,25.806854248046875
2016-10-06,103.43107604980469,110.09809112548828,109.3891830444336,83.97573852539062,86.13429260253906,166.5341339111328,102.68524932861328,39.25826644897461,20.150606155395508,9.342761039733887,74.06227111816406,26.24268341064453
2016-10-07,101.71936798095703,108.53137969970703,108.00979614257812,82.34259033203125,79.00350189208984,158.7603302001953,98.24676513671875,38.79168701171875,20.133970260620117,9.188558578491211,72.93769836425781,25.948871612548828
2016-10-10,101.65087890625,108.7884750366211,108.05516815185547,82.95539855957031,79.1046371459961,159.81488037109375,98.94805908203125,39.070003509521484,20.366830825805664,9.2429838180542,73.92060089111328,26.218198776245117
2016-10-11,100.2472915649414,106.57896423339844,106.32188415527344,81.93509674072266,77.79817199707031,157.89242553710938,98.46824645996094,38.79987335205078,20.067441940307617,8.952723503112793,72.36211395263672,26.208406448364258
2016-10-12,100.40130615234375,106.70751953125,106.30370330810547,82.4314193725586,77.49472045898438,158.54568481445312,99.11418151855469,38.67708969116211,20.175554275512695,9.115996360778809,71.85739135742188,26.056598663330078
2016-10-13,100.22158813476562,106.26560974121094,106.18573760986328,82.56321716308594,77.64644622802734,160.48681640625,100.36912536621094,38.095909118652344,19.72647476196289,8.744097709655762,71.22869110107422,25.90969467163086
2016-10-14,100.29006958007812,106.57896423339844,105.9588623046875,82.23841857910156,78.05106353759766,161.8026580810547,101.2918930053711,38.35784149169922,19.734785079956055,8.762240409851074,71.60061645507812,26.139850616455078
2016-10-17,100.2044677734375,106.28166961669922,105.57767486572266,82.60303497314453,78.10161590576172,165.35824584960938,103.89408111572266,38.308738708496094,19.86785125732422,8.635250091552734,71.95480346679688,25.953767776489258
2016-10-18,101.4112548828125,107.51903533935547,105.81366729736328,82.98910522460938,78.22801971435547,166.3101348876953,102.99899291992188,38.5952262878418,20.150606155395508,8.81666374206543,72.30899810791016,26.291658401489258
2016-10-19,102.60089111328125,107.5913314819336,106.0133285522461,83.18828582763672,78.0173110961914,165.498291015625,101.9009017944336,39.3155632019043,20.990564346313477,9.088785171508789,73.13249206542969,26.409175872802734
2016-10-20,102.50675201416016,107.97699737548828,105.65937042236328,84.5150146484375,78.10161590576172,166.39410400390625,101.63331604003906,39.585693359375,22.08000946044922,9.261126518249512,73.51325225830078,26.355308532714844
2016-10-21,102.60089111328125,108.01716613769531,105.06952667236328,84.91636657714844,77.8655776977539,167.72865295410156,102.91596221923828,39.184600830078125,21.91368865966797,9.106925010681152,72.78717041015625,26.492427825927734
2016-10-24,102.3270034790039,108.314453125,105.91351318359375,85.1430892944336,78.59049987792969,168.2979278564453,103.7833251953125,39.029083251953125,21.647560119628906,9.23391342163086,73.8143081665039,26.560985565185547
2016-10-25,101.44544982910156,107.26996612548828,105.22378540039062,75.8683090209961,76.88787078857422,166.1422119140625,102.27001190185547,38.47243881225586,21.772302627563477,9.569528579711914,72.69862365722656,26.49732208251953
2016-10-26,101.4797134399414,106.84410095214844,104.6793212890625,76.36467742919922,77.9836196899414,166.13279724121094,103.53418731689453,38.75074005126953,22.10495948791504,9.596738815307617,71.80424499511719,26.32593536376953
2016-10-27,99.75942993164062,107.18154907226562,104.32538604736328,75.8652572631836,78.68319702148438,165.0782928466797,103.2020263671875,38.25960922241211,22.33782196044922,9.696514129638672,72.6543197631836,26.717683792114258
2016-10-28,100.51260375976562,107.510986328125,104.45242309570312,74.98587799072266,78.27861022949219,169.2124786376953,103.8756103515625,38.9717903137207,22.3128719329834,9.914212226867676,73.41584777832031,26.404277801513672
