Date,JPM,BAC,C,WFC,GS,MS,BLK,BK,STT,TROW,SCHW,AXP,COF,USB,PNC,TFC,CMA,MTB,RF,CB,TRV,AIG,MET,PRU
2016-01-06,48.246097564697266,12.98247241973877,37.438602447509766,39.11920166015625,138.41339111328125,22.97736930847168,258.6241760253906,30.03935432434082,47.66378402709961,48.63854217529297,27.154685974121094,56.04167938232422,57.21202087402344,28.858510971069336,66.33012390136719,24.205516815185547,27.66983985900879,87.15430450439453,6.475935935974121,94.19197845458984,87.9296646118164,46.75288772583008,28.13226318359375,49.172218322753906
2016-01-07,46.2950553894043,12.514200210571289,35.52633285522461,38.00325012207031,134.1593017578125,21.8322696685791,247.3206329345703,29.281017303466797,45.509952545166016,47.33963394165039,25.734773635864258,55.53712844848633,54.315940856933594,28.310169219970703,64.6501693725586,23.515846252441406,27.1097469329834,84.699462890625,6.266131401062012,93.22285461425781,85.83308410644531,45.63394546508789,26.95294952392578,47.17133331298828
2016-01-08,45.258087158203125,12.271988868713379,34.45816421508789,37.36985778808594,133.60516357421875,21.380250930786133,241.09327697753906,28.747087478637695,44.323463439941406,46.139549255371094,25.57602310180664,55.35443878173828,53.60652542114258,27.90945053100586,63.69429397583008,23.0069580078125,26.638452529907227,82.96000671386719,6.126265048980713,91.8693618774414,85.4701919555664,44.95319366455078,26.648609161376953,46.69826126098633
2016-01-11,45.18894958496094,12.360798835754395,34.99598693847656,37.769493103027344,135.06393432617188,21.440519332885742,241.5161895751953,28.95601463317871,44.164756774902344,45.8924674987793,25.346721649169922,55.71981430053711,54.04887771606445,28.021940231323242,63.92601013183594,23.221221923828125,26.467695236206055,82.17684173583984,6.070315837860107,92.14508819580078,86.11528778076172,45.1409912109375,26.445711135864258,46.59599304199219
2016-01-12,45.2888069152832,12.360798835754395,35.01839065551758,38.72712326049805,135.04766845703125,21.440519332885742,245.6442413330078,29.188161849975586,44.85247039794922,47.09254837036133,25.787683486938477,56.024288177490234,54.91685485839844,28.556217193603516,64.44740295410156,23.3685302734375,26.303768157958984,83.20094299316406,6.112277984619141,93.65727996826172,87.07492065429688,45.352256774902344,26.623252868652344,46.743019104003906
2016-01-13,44.0444450378418,12.029778480529785,33.75600051879883,37.498046875,129.5710906982422,20.257749557495117,238.61009216308594,28.213165283203125,42.93292236328125,45.793643951416016,24.43833351135254,54.67586898803711,53.11412048339844,27.42438316345215,62.571903228759766,22.57842254638672,25.04697608947754,80.36206817626953,5.8255462646484375,91.95291900634766,85.526611328125,44.34286880493164,27.206567764282227,45.91196823120117
2016-01-14,44.705020904541016,12.102441787719727,33.897926330566406,38.184200286865234,131.5269775390625,20.453624725341797,242.8322296142578,28.68518829345703,43.409034729003906,46.29485321044922,24.799922943115234,55.058658599853516,53.91532516479492,28.07114601135254,63.27849197387695,22.779300689697266,25.22456932067871,80.73107147216797,5.846526622772217,92.75495910644531,86.26850891113281,44.835819244384766,27.580644607543945,46.071807861328125
2016-01-15,43.81400680541992,11.67453670501709,31.724220275878906,36.811866760253906,126.81647491455078,19.56466293334961,232.31988525390625,27.68696403503418,41.542381286621094,45.850120544433594,23.829795837402344,54.72806930541992,52.454776763916016,27.45250129699707,62.8851318359375,22.190061569213867,24.623497009277344,78.68284606933594,5.734631061553955,92.75495910644531,84.75248718261719,43.88903045654297,27.31433868408203,44.857181549072266
2016-01-18,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,43.790958404541016,11.496917724609375,31.328319549560547,36.351905822753906,127.80260467529297,19.783138275146484,230.29893493652344,27.80303192138672,41.973148345947266,46.28072738647461,23.3800106048584,54.493186950683594,51.9039421081543,27.508745193481445,62.156715393066406,22.042757034301758,23.715059280395508,80.08346557617188,5.650708198547363,92.62966918945312,85.28471374511719,43.94380187988281,27.098773956298828,44.29463577270508
2016-01-20,42.63876724243164,11.052862167358398,30.24519920349121,36.09553909301758,125.30067443847656,19.014711380004883,228.73231506347656,27.447080612182617,41.663299560546875,45.948951721191406,22.286415100097656,54.83246994018555,50.710445404052734,27.325958251953125,61.31173324584961,22.002578735351562,23.216440200805664,78.86359405517578,5.524827480316162,92.47927856445312,83.58320617675781,43.07525634765625,26.762733459472656,43.060855865478516
2016-01-21,42.43905258178711,10.786431312561035,29.991230010986328,36.201107025146484,123.58920288085938,18.668174743652344,227.0873260498047,26.54946517944336,41.13429260253906,46.28072738647461,21.501501083374023,54.493186950683594,51.060977935791016,27.079906463623047,61.28257369995117,21.2794246673584,22.74513816833496,76.98856353759766,5.475872039794922,91.42656707763672,82.81713104248047,43.2786979675293,27.073421478271484,43.55307388305664
2016-01-22,43.744869232177734,10.947907447814941,30.670982360839844,36.96268844604492,127.83517456054688,19.2934513092041,235.43756103515625,27.1994686126709,42.19230651855469,47.60081481933594,22.780296325683594,47.89903259277344,50.99421310424805,27.677461624145508,62.45537567138672,21.393259048461914,22.997861862182617,78.7506103515625,5.545806884765625,91.93621826171875,83.17192077636719,44.09246826171875,28.018136978149414,44.66541290283203
2016-01-25,42.75398635864258,10.463484764099121,29.54303550720215,35.93720626831055,123.1573257446289,18.81884002685547,226.94627380371094,26.828031539916992,40.97559356689453,46.17483139038086,22.19822120666504,47.86422348022461,48.95779037475586,26.9182071685791,60.262786865234375,20.830801010131836,21.884511947631836,76.64971160888672,5.29404354095459,90.23184204101562,82.31713104248047,43.31782150268555,27.263635635375977,43.39327621459961
2016-01-26,43.844722747802734,10.746062278747559,30.25266456604004,36.38961410522461,125.8711166381836,19.203052520751953,234.41929626464844,27.5167293548584,42.26789474487305,47.050201416015625,22.445165634155273,47.925132751464844,50.393306732177734,27.431407928466797,61.51569747924805,21.07185173034668,22.519737243652344,79.57894897460938,5.468878746032715,90.71642303466797,83.26065826416016,43.7481803894043,27.586986541748047,44.1795654296875
2016-01-27,43.81400680541992,10.786431312561035,30.29749298095703,36.623355865478516,125.27620697021484,19.225791931152344,236.65956115722656,27.416128158569336,39.229854583740234,46.75370788574219,22.268779754638672,47.42925262451172,52.83033752441406,27.54388999938965,61.952735900878906,21.1923828125,22.861251831054688,80.9870834350586,5.559793949127197,90.31539154052734,83.30901336669922,42.67618179321289,27.428476333618164,43.7960090637207
2016-01-28,43.99834442138672,10.923686027526855,30.207727432250977,36.88727951049805,127.99818420410156,19.074228286743164,234.3488006591797,27.369705200195312,39.28276062011719,48.29969024658203,21.88953971862793,46.00254440307617,52.57162094116211,27.57200813293457,61.850765228271484,21.366472244262695,23.353042602539062,81.47653198242188,5.601755142211914,91.50177001953125,84.24446868896484,42.8092155456543,27.758169174194336,44.0069465637207
2016-01-29,45.703590393066406,11.416180610656738,31.84564208984375,37.87504959106445,131.66551208496094,19.61227035522461,246.16915893554688,28.16280174255371,42.11673355102539,50.085689544677734,22.515724182128906,46.54191970825195,54.76663589477539,28.162540435791016,63.11823654174805,21.86865997314453,23.428171157836914,82.96753692626953,5.678683757781982,94.46771240234375,86.3168716430664,44.1942024230957,28.309795379638672,44.79964828491211
2016-02-01,45.21199417114258,11.270853996276855,31.770854949951172,37.6563835144043,130.1089324951172,19.483442306518555,244.59471130371094,27.602964401245117,41.40636444091797,49.52800750732422,22.295238494873047,47.585838317871094,54.25751495361328,27.979761123657227,62.710323333740234,21.62091636657715,22.956878662109375,81.44640350341797,5.552799701690674,94.64315795898438,86.29268646240234,44.04551696777344,28.075193405151367,44.47362518310547
2016-02-02,43.80632400512695,10.681473731994629,30.23017692565918,36.81940841674805,123.6300048828125,18.56648826599121,235.94667053222656,26.662132263183594,40.03093338012695,48.03851318359375,21.263370513916016,46.68111038208008,52.755226135253906,27.24159049987793,61.0422248840332,21.145509719848633,22.813446044921875,79.48857879638672,5.336002826690674,93.9664077758789,85.50241088867188,43.29434585571289,27.1114559173584,42.97774887084961
2016-02-03,44.09822082519531,10.520002365112305,30.185302734375,36.16972732543945,124.42861938476562,18.430078506469727,238.17921447753906,26.70100975036621,40.643062591552734,48.45499801635742,21.501501083374023,47.07257843017578,52.70515441894531,27.614187240600586,61.07863235473633,21.2794246673584,23.387191772460938,79.94790649414062,5.468878746032715,94.2671890258789,86.1958999633789,42.49623489379883,26.83321189880371,42.69646453857422
2016-02-04,44.8586540222168,10.69762134552002,30.506898880004883,36.663639068603516,127.5336685180664,18.952972412109375,245.73057556152344,27.175315856933594,41.64820098876953,49.259735107421875,22.021835327148438,47.30745315551758,53.189231872558594,28.197683334350586,61.83620834350586,21.53386878967285,23.865320205688477,81.46900939941406,5.524827480316162,94.5930404663086,86.67977905273438,42.269309997558594,25.425983428955078,42.81793212890625
2016-02-05,44.35938262939453,10.455410957336426,29.811349868774414,36.3672981262207,127.51740264892578,18.45281410217285,241.06980895996094,26.79431915283203,41.12672424316406,48.45499801635742,21.483861923217773,46.95948791503906,52.880428314208984,28.183624267578125,60.87465286254883,21.466909408569336,23.61259651184082,81.17533111572266,5.454891681671143,93.78260040283203,85.71208190917969,41.76069259643555,24.8247127532959,41.77592468261719
2016-02-08,43.429935455322266,9.906400680541992,28.27815055847168,35.333866119384766,121.63334655761719,17.1796875,229.8760528564453,25.89236831665039,40.48438262939453,46.5701789855957,20.822416305541992,45.58497619628906,50.81895446777344,27.78994369506836,59.563499450683594,20.978113174438477,22.055267333984375,79.7446060180664,5.266068935394287,90.97539520263672,85.15567779541016,40.92344284057617,23.762903213500977,40.484619140625
2016-02-09,43.16877365112305,9.849884033203125,28.05378532409668,35.295875549316406,120.81835174560547,17.37671661376953,230.71414184570312,26.125627517700195,40.35588455200195,46.93724822998047,20.584287643432617,45.78506088256836,52.09589385986328,27.69854736328125,59.87671661376953,21.158903121948242,22.16455841064453,80.9644775390625,5.349991321563721,92.38739013671875,85.4137191772461,40.88431167602539,23.769302368164062,40.65082931518555
2016-02-10,42.646446228027344,9.672266960144043,27.979000091552734,35.08311080932617,119.9870834350586,17.202417373657227,233.8709259033203,26.094528198242188,40.605289459228516,47.00783920288086,20.07145118713379,45.48928451538086,51.94566345214844,27.44546890258789,59.37410354614258,21.118379592895508,21.891334533691406,79.42081451416016,5.252080917358398,93.31476593017578,85.25243377685547,41.04083251953125,23.58380699157715,40.95127868652344
2016-02-11,40.764530181884766,9.010224342346191,26.161588668823242,34.315643310546875,114.6572494506836,16.437028884887695,230.46343994140625,25.456933975219727,39.585044860839844,46.22426223754883,19.64702796936035,44.4627571105957,50.52606201171875,26.32768440246582,56.941162109375,20.449777603149414,21.187816619873047,75.88914489746094,4.951362133026123,92.60457611083984,83.67996215820312,39.530635833740234,22.521991729736328,37.07734298706055
2016-02-12,44.1596565246582,9.64804458618164,28.076223373413086,35.949363708496094,119.09063720703125,17.497968673706055,240.3255157470703,26.304460525512695,41.32322311401367,47.68552780151367,20.177553176879883,45.81116485595703,52.533660888671875,27.487638473510742,58.951622009277344,21.327743530273438,22.485578536987305,79.76717376708984,5.315024375915527,95.50369262695312,86.67977905273438,41.47118377685547,23.942001342773438,39.40424728393555
2016-02-15,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,44.820255279541016,9.890254020690918,29.08588218688965,36.656036376953125,121.44590759277344,17.975391387939453,246.333740234375,26.864295959472656,42.804447174072266,48.33498764038086,20.849550247192383,46.2635383605957,53.936466217041016,28.253923416137695,60.65614318847656,22.00309944152832,23.394031524658203,81.98860168457031,5.482865810394287,96.63994598388672,86.58300018310547,40.73565673828125,24.319393157958984,40.554927825927734
2016-02-17,45.14285659790039,10.140538215637207,29.75151252746582,36.57245635986328,123.0105972290039,18.361881256103516,250.57154846191406,27.144210815429688,42.75910568237305,49.59860610961914,21.64533233642578,46.63760757446289,54.751258850097656,28.20471954345703,61.23160171508789,22.232711791992188,23.13446807861328,81.72503662109375,5.468878746032715,97.67594909667969,88.04259490966797,41.21295928955078,25.11894989013672,42.57502365112305
2016-02-18,44.40545654296875,9.882183074951172,29.108325958251953,36.26849365234375,120.39458465576172,18.157264709472656,247.50869750976562,26.856521606445312,42.003387451171875,49.01267623901367,21.362384796142578,47.107383728027344,55.38126754760742,27.761821746826172,60.15353012084961,21.7869815826416,23.31205940246582,79.94039916992188,5.329009532928467,97.21644592285156,87.77647399902344,40.62611389160156,25.07418441772461,42.280948638916016
2016-02-19,44.41313552856445,9.79336929321289,29.160673141479492,36.542049407958984,119.7263412475586,18.187578201293945,246.19273376464844,27.15976905822754,42.464359283447266,48.61030960083008,21.609966278076172,47.59452819824219,55.21328353881836,27.740737915039062,60.32835006713867,21.868024826049805,23.44184112548828,80.61054992675781,5.349991321563721,96.63994598388672,87.1635971069336,40.32094192504883,25.01661491394043,42.229251861572266
2016-02-22,44.98923110961914,10.124390602111816,29.557071685791016,37.37791061401367,121.2583999633789,18.596805572509766,247.8848114013672,27.54853630065918,42.94047546386719,49.337406158447266,21.698387145996094,48.394893646240234,56.91845703125,28.282047271728516,61.51569747924805,22.266489028930664,24.288808822631836,82.41029357910156,5.524827480316162,97.82633972167969,88.17965698242188,40.76695251464844,25.080583572387695,42.6944580078125
2016-02-23,43.10731887817383,9.817591667175293,28.584796905517578,36.549659729003906,118.09640502929688,17.96780776977539,242.7225341796875,27.260854721069336,42.041160583496094,48.4267578125,21.335861206054688,47.942527770996094,55.20487594604492,27.325958251953125,60.32107925415039,21.678924560546875,23.195945739746094,79.79730987548828,5.29404354095459,96.66500854492188,87.01844787597656,39.953182220458984,24.575258255004883,41.73176193237305
2016-02-24,43.122684478759766,9.79336929321289,28.487567901611328,36.17731475830078,118.62612915039062,17.96780776977539,241.2498321533203,27.03536033630371,40.94535446166992,48.68089294433594,20.937973022460938,47.533634185791016,54.9444694519043,27.02366828918457,59.94957733154297,21.61139488220215,23.148136138916016,78.95393371582031,5.189141750335693,97.0660629272461,87.47808074951172,39.8436393737793,24.664810180664062,41.809295654296875
2016-02-25,43.790958404541016,9.946767807006836,28.883949279785156,36.2837028503418,120.81835174560547,18.665000915527344,245.66786193847656,27.470792770385742,41.36857223510742,49.16090774536133,21.300493240356445,48.18611145019531,55.79286575317383,27.51576805114746,60.415771484375,21.94231414794922,23.400859832763672,79.28524780273438,5.252080917358398,98.91248321533203,88.11516571044922,40.195743560791016,25.21489715576172,42.687992095947266
2016-02-26,44.198062896728516,10.253569602966309,29.542104721069336,36.5268669128418,122.44830322265625,19.066648483276367,245.90298461914062,28.085046768188477,41.87489700317383,49.21741485595703,22.511850357055664,48.177406311035156,56.44807434082031,27.621225357055664,61.166053771972656,22.489351272583008,23.878982543945312,80.54364013671875,5.419925212860107,98.17723846435547,87.46196746826172,39.97665023803711,25.64346694946289,43.282413482666016
2016-02-29,43.24559020996094,10.10824203491211,29.05596351623535,35.65300750732422,122.39097595214844,18.718048095703125,244.3675994873047,27.517431259155273,41.39878463745117,48.786781311035156,22.14933204650879,48.35139846801758,55.21328353881836,27.079906463623047,59.22842025756836,21.719444274902344,23.072996139526367,77.73883056640625,5.2590765953063965,96.52297973632812,86.70393371582031,39.280250549316406,25.304454803466797,42.70090866088867
2016-03-01,45.47316360473633,10.649177551269531,30.865888595581055,37.02076721191406,126.58171081542969,19.77141761779785,252.67872619628906,28.613773345947266,43.18231201171875,50.403358459472656,23.334165573120117,49.41272735595703,57.11166763305664,28.050067901611328,61.53753662109375,22.590656280517578,23.981435775756836,79.74769592285156,5.580774784088135,98.34434509277344,88.80866241455078,40.59481430053711,26.66050148010254,45.4274787902832
2016-03-02,45.903297424316406,10.868000030517578,31.576406478881836,37.666648864746094,126.21346282958984,19.786575317382812,255.9373779296875,29.09586524963379,43.597965240478516,50.593955993652344,23.643638610839844,49.691104888916016,58.07766342163086,28.492952346801758,62.382530212402344,22.83378791809082,24.445907592773438,82.5373306274414,5.678683757781982,98.88739013671875,88.86512756347656,40.555686950683594,26.871599197387695,45.718223571777344
2016-03-03,46.05693054199219,10.940937995910645,32.032623291015625,37.81863784790039,127.13832092285156,19.809303283691406,254.911865234375,29.305803298950195,43.870033264160156,51.066932678222656,23.970792770385742,50.534942626953125,58.51448440551758,28.66166877746582,63.06724548339844,23.144447326660156,25.415817260742188,83.27262878417969,5.790578365325928,98.45296478271484,88.54254913330078,40.89996337890625,27.114660263061523,46.435394287109375
2016-03-04,46.12606430053711,10.973358154296875,32.032623291015625,38.07698440551758,128.3742218017578,19.801729202270508,255.40090942382812,29.616811752319336,44.33857727050781,51.3775520324707,24.00615692138672,50.70895767211914,58.4556884765625,28.844457626342773,63.59172058105469,23.29302978515625,26.112520217895508,83.56070709228516,5.867506980895996,97.90153503417969,89.02640533447266,40.92344284057617,27.076282501220703,46.17694091796875
2016-03-07,46.04157257080078,10.965250015258789,31.86807632446289,38.04660415649414,127.15469360351562,19.77141761779785,257.74383544921875,29.67902374267578,44.21010971069336,51.22224044799805,24.3421630859375,51.326595306396484,58.39689254760742,28.66166877746582,63.34403610229492,23.198476791381836,26.071523666381836,83.16651153564453,5.860512733459473,98.04354095458984,89.03446960449219,41.20513916015625,27.408893585205078,46.60337829589844
2016-03-08,45.150535583496094,10.584342002868652,30.701353073120117,37.27153015136719,124.08529663085938,18.952972412109375,252.75050354003906,29.15029525756836,43.288116455078125,50.805747985839844,23.58174705505371,51.70067596435547,57.53166580200195,28.01490020751953,61.967315673828125,22.732481002807617,25.005998611450195,81.7337875366211,5.629728317260742,97.14958953857422,89.88587951660156,40.633934020996094,26.724475860595703,45.4274787902832
2016-03-09,45.41169738769531,10.649177551269531,30.77614402770996,37.0739631652832,122.70204162597656,18.649850845336914,258.99017333984375,28.878150939941406,43.0689582824707,50.48806381225586,23.47563362121582,51.370094299316406,57.70806884765625,27.951631546020508,61.639503479003906,22.59740447998047,24.64397621154785,81.87024688720703,5.545176982879639,98.40282440185547,90.27507781982422,40.367889404296875,26.865192413330078,45.492095947265625
2016-03-10,45.019962310791016,10.754536628723145,30.940690994262695,36.8612060546875,123.61054992675781,18.68015480041504,256.37115478515625,28.668212890625,42.75155258178711,50.33982467651367,23.555212020874023,51.10911178588867,58.153255462646484,27.775876998901367,62.01831817626953,22.732481002807617,24.876216888427734,81.7110366821289,5.61563777923584,98.25244140625,90.437255859375,40.58048629760742,27.025104522705078,45.58898162841797
2016-03-11,45.5806884765625,11.1759672164917,32.15229034423828,38.04660415649414,126.00057220458984,19.703208923339844,267.93585205078125,29.35245132446289,43.79446029663086,51.27164840698242,24.93457794189453,51.72676467895508,59.665252685546875,28.44374656677246,62.936119079589844,23.266006469726562,25.838016510009766,84.38699340820312,5.805877208709717,100.2157974243164,92.14822387695312,41.64341735839844,28.30440330505371,47.52086639404297
2016-03-14,45.41169738769531,11.054399490356445,31.91294288635254,37.9022216796875,125.63231658935547,19.635005950927734,266.49224853515625,29.25914764404297,43.65086364746094,50.97293472290039,24.61625862121582,51.82245635986328,58.74128723144531,28.464832305908203,62.51362991333008,23.21873664855957,26.202123641967773,84.57649993896484,5.784740447998047,100.04036712646484,91.48330688476562,41.627662658691406,28.080530166625977,47.16548538208008
2016-03-15,45.47316360473633,10.997665405273438,31.85310935974121,37.97821044921875,124.43719482421875,19.27126121520996,263.5813903808594,29.15029525756836,42.887577056884766,50.21195983886719,24.527843475341797,51.52669143676758,58.228878021240234,28.675737380981445,62.49177551269531,23.13094139099121,26.20899200439453,84.43248748779297,5.714280605316162,99.83985900878906,92.37525939941406,41.74576950073242,28.010160446166992,46.790748596191406
2016-03-16,45.258087158203125,10.786952018737793,31.583871841430664,37.643856048583984,123.21768951416016,19.066648483276367,263.5340270996094,28.901472091674805,42.96315002441406,50.72401428222656,23.802791595458984,51.9355583190918,58.2792854309082,28.499982833862305,61.690494537353516,22.935083389282227,26.195261001586914,83.88667297363281,5.650866985321045,99.7980728149414,92.99153900146484,41.659156799316406,27.997365951538086,46.88121032714844
2016-03-17,45.12748718261719,10.859891891479492,32.047576904296875,37.78824996948242,125.15757751464844,19.589540481567383,269.7424011230469,29.064760208129883,43.37880325317383,52.06822204589844,24.46595001220703,52.266143798828125,58.38006591796875,28.605432510375977,62.06201171875,23.06340789794922,26.68988800048828,84.20503997802734,5.721325874328613,101.08472442626953,93.92407989501953,41.87175369262695,28.195661544799805,47.39809036254883
2016-03-18,46.456363677978516,11.1759672164917,32.56362533569336,38.40373229980469,128.99630737304688,19.915403366088867,270.2314147949219,29.663475036621094,44.625755310058594,52.302913665771484,25.08489227294922,53.25786590576172,59.27886962890625,29.048337936401367,62.76129150390625,23.414588928222656,26.95095443725586,85.36487579345703,5.798831939697266,102.32120513916016,93.86731719970703,42.2890510559082,28.611431121826172,48.4189338684082
2016-03-21,46.441001892089844,11.216487884521484,32.60850143432617,38.50251770019531,127.92407989501953,19.657743453979492,269.7740173339844,29.647926330566406,45.298362731933594,52.1749153137207,25.00531578063965,53.249168395996094,59.480491638183594,29.09051513671875,62.79043960571289,23.387577056884766,27.15705108642578,85.29663848876953,5.784740447998047,101.41890716552734,94.08623504638672,42.178810119628906,28.470706939697266,48.16695785522461
2016-03-22,46.272010803222656,11.151657104492188,32.4439582824707,38.27455520629883,126.21346282958984,19.581954956054688,268.385498046875,29.437984466552734,44.860023498535156,51.982879638671875,25.120262145996094,52.727203369140625,59.18647766113281,29.048337936401367,62.53547286987305,23.23224449157715,27.047122955322266,85.23600769042969,5.763602256774902,100.35784149169922,94.1105728149414,42.29691696166992,28.20206069946289,47.889129638671875
2016-03-23,46.04157257080078,11.038192749023438,31.688587188720703,37.811038970947266,126.1152114868164,19.150009155273438,267.6045837402344,29.173616409301758,45.07163619995117,51.989994049072266,24.78426170349121,52.74460983276367,58.97647476196289,28.956939697265625,62.17129135131836,23.056655883789062,26.497526168823242,84.87972259521484,5.693140983581543,99.90666961669922,93.97268676757812,42.07646179199219,27.76708984375,47.05564880371094
2016-03-24,45.688232421875,11.08681583404541,31.366987228393555,37.157562255859375,125.23119354248047,18.89234733581543,263.69970703125,28.98699951171875,44.399051666259766,51.57035827636719,24.83731460571289,52.60540008544922,58.59847640991211,28.668710708618164,61.770633697509766,22.75274658203125,26.64180564880371,84.33393859863281,5.679050922393799,99.9317398071289,93.5672836303711,41.714290618896484,27.057092666625977,45.718223571777344
2016-03-25,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,45.62678146362305,11.038192749023438,31.352014541625977,37.005584716796875,125.91873931884766,18.73320960998535,265.7744140625,29.033660888671875,44.142093658447266,51.776634216308594,24.83731460571289,52.440120697021484,58.128082275390625,28.605432510375977,61.82891082763672,22.664947509765625,26.57998275756836,84.39456939697266,5.672004222869873,99.60592651367188,94.26463317871094,42.05283737182617,27.504846572875977,46.525856018066406
2016-03-29,45.34257888793945,10.876106262207031,31.202449798583984,36.51166915893555,126.8927993774414,18.77867317199707,268.1409606933594,28.745975494384766,44.202545166015625,52.558956146240234,24.77541732788086,52.718502044677734,57.834075927734375,28.5736083984375,61.53025817871094,22.502857208251953,26.11280632019043,84.25811767578125,5.566314220428467,100.33687591552734,94.39435577392578,42.03709411621094,27.15943145751953,46.209259033203125
2016-03-30,45.864898681640625,10.924728393554688,31.322114944458008,36.96757888793945,128.09597778320312,18.99843978881836,269.29266357421875,28.878150939941406,44.483802795410156,52.558956146240234,24.908050537109375,52.448822021484375,58.08607864379883,28.99806785583496,62.17129135131836,22.644678115844727,26.26395034790039,84.87972259521484,5.566314220428467,100.60574340820312,95.22146606445312,42.926815032958984,28.611431121826172,47.1331787109375
2016-03-31,45.4885139465332,10.957144737243652,31.22487449645996,36.747222900390625,128.48883056640625,18.952972412109375,268.6615905761719,28.637102127075195,44.483802795410156,52.24602127075195,24.77541732788086,53.414451599121094,58.22047424316406,28.715089797973633,61.60309982299805,22.469085693359375,26.016637802124023,84.14441680908203,5.531085014343262,100.11004638671875,94.63762664794922,42.556758880615234,28.106115341186523,46.661529541015625
2016-04-01,45.987796783447266,10.9895658493042,31.763378143310547,36.81561279296875,130.81338500976562,19.3470401763916,270.2077941894531,28.714866638183594,44.81065368652344,52.59452438354492,25.093727111816406,53.15347671508789,59.4720573425293,28.792898178100586,62.127559661865234,22.631179809570312,25.8861026763916,85.22085571289062,5.559267997741699,101.53839874267578,95.1971435546875,43.2181282043457,28.502687454223633,47.32701110839844
2016-04-04,45.8098258972168,10.949041366577148,31.456737518310547,36.85360336303711,129.135498046875,18.975711822509766,267.0444641113281,28.80039405822754,44.69663619995117,51.940185546875,24.74889373779297,52.73591232299805,58.65726852416992,28.778749465942383,62.1494140625,22.75274658203125,26.160903930664062,85.0389175415039,5.545176982879639,101.3199462890625,95.3268814086914,42.83232498168945,27.939800262451172,46.70030975341797
2016-04-05,45.159820556640625,10.689701080322266,31.045387268066406,36.10133361816406,127.15469360351562,18.475547790527344,264.10986328125,28.396072387695312,43.79207992553711,51.449462890625,24.218372344970703,52.36182403564453,57.56525802612305,28.333072662353516,60.415771484375,22.32726287841797,25.65251922607422,83.3711929321289,5.397212028503418,99.101806640625,94.16732788085938,42.26542663574219,27.434473037719727,46.00251388549805
2016-04-06,45.508033752441406,10.754536628723145,31.307157516479492,36.53445816040039,127.0237045288086,18.505863189697266,266.003173828125,28.745975494384766,44.24055862426758,52.16779327392578,24.607419967651367,52.34435272216797,57.34686279296875,28.361358642578125,61.0422248840332,22.374544143676758,26.023500442504883,84.04586791992188,5.502900123596191,100.14363861083984,94.00511932373047,42.6039924621582,27.492053985595703,46.41600036621094
2016-04-07,44.35505676269531,10.414153099060059,30.117982864379883,35.66060256958008,123.11128997802734,17.975391387939453,259.03759765625,27.735149383544922,42.70505142211914,50.83781433105469,23.334165573120117,51.45270919799805,55.927276611328125,27.660995483398438,59.344970703125,21.908546447753906,25.109798431396484,81.7261962890625,5.354935646057129,98.83293914794922,92.84556579589844,41.816627502441406,26.81402587890625,45.233642578125
2016-04-08,44.6800537109375,10.438465118408203,30.267553329467773,35.76698303222656,123.0048599243164,17.998130798339844,261.5855407714844,27.59519386291504,42.773475646972656,51.06540298461914,23.52869415283203,52.012168884277344,56.00286102294922,27.85908317565918,59.599918365478516,21.94231414794922,25.254064559936523,82.52215576171875,5.404257297515869,99.82437896728516,93.43753051757812,41.855995178222656,26.794830322265625,45.337013244628906
2016-04-11,45.036006927490234,10.511406898498535,30.75370216369629,35.73659896850586,124.57637023925781,18.270944595336914,262.6583557128906,27.882892608642578,43.00151824951172,51.34278869628906,23.90889549255371,52.27440643310547,56.44807434082031,27.965194702148438,59.67277526855469,22.030109405517578,25.590696334838867,83.21199798583984,5.467670917510986,99.62269592285156,93.07263946533203,42.05283737182617,27.140241622924805,46.22218704223633
2016-04-12,45.87171936035156,10.754536628723145,31.33706283569336,36.298912048339844,126.30342864990234,18.627111434936523,267.6676940917969,28.09282112121582,43.700843811035156,52.65852737426758,24.27142333984375,53.04367446899414,57.38047409057617,28.481630325317383,60.35749435424805,22.320512771606445,26.243343353271484,84.48554229736328,5.61563777923584,100.34529876708984,93.40509796142578,42.35203170776367,27.607189178466797,47.33993911743164
2016-04-13,47.81400680541992,11.1759672164917,33.094642639160156,37.2563362121582,130.83799743652344,19.61227035522461,274.75152587890625,29.375768661499023,45.41119384765625,54.40812301635742,25.30594253540039,54.33742141723633,59.50568389892578,29.075881958007812,62.42436981201172,23.103927612304688,27.266958236694336,87.57842254638672,5.918612480163574,101.25272369384766,94.02947235107422,43.41497039794922,28.37476348876953,48.9552001953125
2016-04-14,48.43305206298828,11.45962142944336,33.64060974121094,37.0739631652832,131.70555114746094,19.83204460144043,279.9739074707031,29.593486785888672,45.66963577270508,54.486358642578125,25.412046432495117,54.64337921142578,60.034889221191406,29.203224182128906,62.07255935668945,23.299781799316406,27.3906307220459,88.10147857666016,5.97498083114624,101.1098861694336,93.5429458618164,43.50945281982422,28.688182830810547,49.29115676879883
