Date,CAT,DE,HON,GE,LMT,NOC,RTX,BA,MMM,ITW,EMR,ETN,PH,GD,UPS,FDX,CMI,DAL,LUV,UNP,NSC,CSX,ROP,ROK,OTIS
2024-08-15,339.2791748046875,366.7921447753906,181.1653594970703,168.64540100097656,537.85546875,491.0787353515625,114.96295928955078,176.41000366210938,123.47782897949219,233.170654296875,101.60950469970703,298.5982666015625,582.1395874023438,288.6025695800781,117.32636260986328,276.3087158203125,290.7277526855469,39.58641052246094,25.79145622253418,236.78916931152344,234.82962036132812,32.87450408935547,542.4619750976562,258.3901672363281,90.83087158203125
2024-08-16,337.1589050292969,371.37139892578125,182.193359375,168.1293487548828,537.701904296875,493.96453857421875,115.17777252197266,179.99000549316406,123.37101745605469,234.80108642578125,100.94851684570312,292.8920593261719,574.8091430664062,289.22662353515625,118.33030700683594,277.4949035644531,292.52178955078125,39.556854248046875,25.587379455566406,237.58584594726562,234.13821411132812,32.66921615600586,544.37744140625,257.28338623046875,90.1458740234375
2024-08-19,338.30731201171875,366.4482116699219,182.6890106201172,169.62786865234375,536.0315551757812,492.2193298339844,115.56837463378906,179.63999938964844,123.40013885498047,235.49984741210938,101.68294525146484,293.25732421875,577.8634643554688,288.26123046875,119.18992614746094,280.4312438964844,292.2018127441406,39.87213134765625,25.976097106933594,239.08213806152344,234.84909057617188,32.884273529052734,545.7470703125,259.7417297363281,90.67431640625
2024-08-20,336.982177734375,366.13372802734375,183.63438415527344,168.69505310058594,534.7069091796875,495.3099365234375,115.17777252197266,172.10000610351562,124.00218963623047,236.1986083984375,100.9779052734375,292.4576416015625,573.7153930664062,288.4562683105469,119.1252212524414,280.45068359375,291.22235107421875,39.52729797363281,25.77202033996582,239.4999237060547,234.4595947265625,32.82563018798828,543.3353271484375,259.9474182128906,90.76238250732422
2024-08-21,336.6582336425781,370.5164489746094,184.87347412109375,169.8957977294922,531.5869750976562,494.15948486328125,114.5040054321289,173.42999267578125,125.4878921508789,239.35269165039062,101.85920715332031,295.8636474609375,577.311767578125,286.76922607421875,118.21939849853516,283.44537353515625,294.47100830078125,39.58641052246094,25.830326080322266,238.75177001953125,235.1996612548828,33.030906677246094,547.3350219726562,260.0845031738281,91.94644165039062
2024-08-22,336.0594787597656,370.0644226074219,183.69863891601562,168.38739013671875,534.72607421875,496.8600769042969,115.24613189697266,172.75999450683594,124.87613677978516,238.5860137939453,102.192138671875,293.88916015625,578.6517333984375,286.1646423339844,117.2396240234375,286.1289367675781,296.5753173828125,39.5469970703125,26.170454025268555,237.3818359375,230.88577270507812,32.48348617553711,541.866455078125,257.61639404296875,91.71159362792969
2024-08-23,341.9981384277344,374.5749206542969,185.84640502929688,169.91566467285156,532.7869262695312,496.57733154296875,115.734375,174.9600067138672,126.76966094970703,239.7020721435547,102.46632385253906,296.169677734375,585.07568359375,284.2142333984375,118.28410339355469,288.9485778808594,301.7457275390625,40.7686882019043,27.385202407836914,239.8399658203125,234.3427276611328,32.93314743041992,543.7025146484375,265.4028015136719,92.1812973022461
2024-08-26,344.6975402832031,376.4517822265625,187.10385131835938,169.91566467285156,535.753173828125,499.1707458496094,115.91014862060547,173.47999572753906,128.72222900390625,241.26458740234375,102.73072814941406,293.119140625,582.5435180664062,283.77545166015625,119.47645568847656,289.0069274902344,302.565185546875,40.37459182739258,27.40463638305664,240.80184936523438,236.01763916015625,32.913597106933594,542.6206665039062,262.58203125,91.6430892944336
2024-08-27,344.6582946777344,369.46502685546875,189.17820739746094,169.68740844726562,537.9706420898438,499.5997009277344,116.68158721923828,173.0500030517578,128.28289794921875,241.91482543945312,101.7025375366211,292.2503356933594,581.4005737304688,282.99530029296875,118.21939849853516,286.73175048828125,298.8775939941406,40.20711135864258,28.288970947265625,243.24058532714844,242.36676025390625,32.82563018798828,547.05712890625,257.9004211425781,91.13423156738281
2024-08-28,341.7920227050781,371.40087890625,188.1593780517578,170.56069946289062,541.397705078125,500.69158935546875,117.9998550415039,170.7100067138672,128.48788452148438,241.2257537841797,101.75149536132812,289.8514099121094,580.9559936523438,289.2754211425781,117.56314086914062,287.927734375,298.5849609375,39.83272171020508,27.871097564697266,245.4947052001953,243.7300567626953,32.96247863769531,546.1936645507812,256.5390319824219,91.4082260131836
