Date,PG,KO,PEP,WMT,COST,MO,PM,MDLZ,KMB,CL,KHC,GIS,HSY,SYY,KR,TAP,STZ,EL,CPB,CHD
2016-05-03,62.6467399597168,33.002017974853516,77.9120864868164,18.790056228637695,128.1262664794922,33.307861328125,61.13054275512695,35.2262077331543,91.463623046875,57.47257995605469,51.10539245605469,44.03459930419922,73.6396713256836,38.056461334228516,28.857351303100586,78.00041198730469,136.99087524414062,82.37310028076172,45.72077560424805,41.23360824584961
2016-05-04,63.03297424316406,33.10505676269531,78.25816345214844,18.843347549438477,128.21084594726562,33.323665618896484,61.2918586730957,35.2262077331543,92.76891326904297,57.4965705871582,51.949798583984375,44.09886932373047,73.06869506835938,38.06431579589844,28.693374633789062,77.88932800292969,137.28472900390625,82.24948120117188,45.90477752685547,41.33928298950195
2016-05-05,62.801239013671875,33.163936614990234,78.401123046875,18.848957061767578,125.10527038574219,33.118133544921875,61.54003143310547,35.42786407470703,92.3555679321289,57.16861343383789,53.89188766479492,44.34172821044922,72.87837982177734,38.33888244628906,28.6278018951416,78.12733459472656,137.5958709716797,82.3642807006836,46.41261291503906,41.88085174560547
2016-05-06,63.44239044189453,33.35529327392578,78.96537780761719,19.140621185302734,123.92052459716797,33.16555404663086,62.24740982055664,35.435943603515625,92.76166534423828,57.44857406616211,54.56092834472656,44.363155364990234,72.64837646484375,38.73112487792969,28.324472427368164,77.99248504638672,138.28907775878906,82.9911880493164,47.04560089111328,42.638153076171875
2016-05-09,63.43467330932617,33.296424865722656,79.20610046386719,19.33693504333496,125.73992919921875,33.550289154052734,62.290836334228516,35.7182502746582,92.91395568847656,57.40058135986328,54.72981262207031,44.805992126464844,73.33037567138672,39.00571823120117,29.38202667236328,78.65100860595703,139.60621643066406,82.77046203613281,47.79631423950195,42.74381637573242
2016-05-10,63.712764739990234,33.671775817871094,80.17660522460938,19.29206657409668,126.56075286865234,34.045692443847656,63.22158432006836,36.331302642822266,93.71160125732422,57.752532958984375,55.950923919677734,45.5202751159668,73.8775634765625,39.35874938964844,28.890138626098633,79.2936782836914,141.6945343017578,84.35978698730469,48.156951904296875,43.11807632446289
2016-05-11,63.457855224609375,33.458335876464844,79.53713989257812,18.760961532592773,124.49597930908203,34.05095672607422,63.16572570800781,35.815067291259766,93.42155456542969,57.5765495300293,55.34035873413086,45.72027587890625,73.14798736572266,39.3979606628418,28.540678024291992,78.93666076660156,141.19195556640625,83.82118225097656,48.17903518676758,42.589717864990234
2016-05-12,63.658668518066406,33.730655670166016,79.8230209350586,18.8852596282959,124.15753936767578,34.26704025268555,63.401512145996094,36.17805480957031,94.31349182128906,58.11248779296875,56.08082580566406,46.22739028930664,73.8775634765625,39.36659622192383,28.688682556152344,79.12705993652344,140.2908172607422,83.53862762451172,48.944480895996094,43.02942657470703
2016-05-13,62.74720001220703,33.37736892700195,78.3785171508789,18.345684051513672,122.27887725830078,34.03515625,62.60109329223633,35.78279113769531,93.68260192871094,57.328590393066406,55.294891357421875,46.084529876708984,73.30658721923828,39.34305191040039,28.664016723632812,78.3574447631836,139.91815185546875,81.81682586669922,48.650081634521484,42.66707992553711
2016-05-16,63.056156158447266,33.57610321044922,78.34093475341797,18.650785446166992,123.37049865722656,34.13002014160156,63.10988235473633,35.91185760498047,93.9654312133789,57.60855484008789,55.77555847167969,46.120262145996094,73.50482177734375,39.390113830566406,28.5817928314209,79.1905288696289,140.83670043945312,81.93163299560547,48.48815155029297,42.627281188964844
2016-05-17,62.27596664428711,32.93578338623047,77.01681518554688,18.390878677368164,121.51727294921875,33.66623306274414,61.94956970214844,34.887413024902344,91.6739273071289,56.672672271728516,53.36577606201172,44.991703033447266,71.92675018310547,38.67621612548828,28.33510971069336,77.92900848388672,137.0413055419922,81.25171661376953,46.964630126953125,42.24281692504883
2016-05-18,61.68118667602539,32.737064361572266,75.91838836669922,17.840002059936523,119.56249237060547,33.19718551635742,61.39734649658203,34.87936019897461,91.45638275146484,56.09674835205078,52.729225158691406,44.56315231323242,71.27647399902344,38.20552062988281,28.2611083984375,76.73092651367188,133.8611297607422,79.9095687866211,46.7143669128418,42.857078552246094
2016-05-19,61.943817138671875,32.61928939819336,76.23436737060547,19.549142837524414,120.75566101074219,33.386905670166016,61.03125762939453,34.90354919433594,91.94950866699219,56.33671569824219,53.9113883972168,44.94172668457031,71.879150390625,38.49578094482422,28.639352798461914,77.34980010986328,135.25625610351562,80.35990142822266,47.089744567871094,43.789520263671875
2016-05-20,61.81249237060547,32.346988677978516,75.30899047851562,19.735595703125,120.74723815917969,33.181373596191406,60.832706451416016,34.97615051269531,91.41287994384766,56.008750915527344,53.53465270996094,44.606014251708984,71.98223876953125,38.08784484863281,28.466672897338867,76.73887634277344,133.5318603515625,79.89193725585938,44.08683395385742,42.63612747192383
2016-05-23,61.95150375366211,32.3616943359375,75.54972839355469,19.633892059326172,120.17180633544922,33.32893753051758,60.98161697387695,34.839019775390625,91.33309173583984,56.05673599243164,53.78795623779297,44.784576416015625,72.32783508300781,37.96232604980469,28.614683151245117,77.13558197021484,133.69651794433594,80.11268615722656,44.08683395385742,43.2017707824707
2016-05-24,62.54633712768555,32.65610885620117,76.05380249023438,19.84294319152832,120.64571380615234,33.61880111694336,61.329078674316406,35.613399505615234,91.92049407958984,56.68867874145508,54.70381164550781,44.57029724121094,72.90250396728516,38.21335983276367,29.206714630126953,78.68274688720703,136.6513671875,81.35765838623047,44.8301887512207,43.25923538208008
2016-05-25,62.94032287597656,32.66347122192383,76.05380249023438,19.91073989868164,122.31267547607422,33.687313079833984,61.45939254760742,35.66987228393555,92.24678802490234,56.52869415283203,55.11256790161133,44.54172134399414,72.91846466064453,38.119224548339844,28.729801177978516,78.88902282714844,135.95811462402344,81.2693862915039,44.63883972167969,43.020591735839844
2016-05-26,62.739463806152344,32.8916130065918,76.6632080078125,20.015270233154297,126.68772888183594,33.7294807434082,61.43457794189453,35.77471923828125,92.76166534423828,56.38471221923828,54.81173324584961,44.90599822998047,73.54900360107422,38.31534194946289,29.264266967773438,78.83349609375,136.8679962158203,81.00363159179688,45.08780288696289,43.391807556152344
2016-05-27,62.90167236328125,32.95786666870117,76.70834350585938,19.98702049255371,126.15458679199219,33.708404541015625,61.54003143310547,36.12158966064453,93.14599609375,56.46470260620117,55.00139236450195,44.90599822998047,73.90818786621094,38.17414855957031,29.362943649291992,79.49995422363281,136.7640380859375,81.49970245361328,45.03628158569336,43.382965087890625
2016-05-30,,,,,,,,,,,,,,,,,,,,
2016-05-31,62.60040283203125,32.82538604736328,76.11396789550781,19.9954891204834,125.89228057861328,33.53974533081055,61.22980499267578,35.88766098022461,92.12350463867188,56.32071304321289,54.40624237060547,44.84170913696289,74.10770416259766,37.74265670776367,29.404048919677734,78.690673828125,132.7086639404297,81.3048095703125,44.5799674987793,43.51997375488281
2016-06-01,63.17975616455078,32.898963928222656,76.98794555664062,19.91638946533203,129.06558227539062,33.91393280029297,61.67655944824219,36.161922454833984,92.80516815185547,56.95263671875,54.90327835083008,45.12026596069336,74.22740173339844,38.29181671142578,29.94674301147461,81.0629653930664,133.2805633544922,82.37672424316406,44.940608978271484,43.72323989868164
2016-06-02,63.303348541259766,32.91370391845703,77.31388092041016,20.043519973754883,128.21084594726562,33.892845153808594,61.58968734741211,36.35552215576172,92.81967163085938,57.12861633300781,55.44609832763672,45.16313171386719,74.03587341308594,38.252593994140625,29.963193893432617,81.20637512207031,133.57518005371094,82.562744140625,44.697715759277344,43.85139083862305
2016-06-03,63.70501708984375,33.149208068847656,77.71560668945312,20.020917892456055,128.380126953125,34.414615631103516,62.7437858581543,36.492652893066406,94.3280029296875,57.2725944519043,55.786190032958984,45.491703033447266,74.62650299072266,38.36243438720703,29.80695915222168,81.62857055664062,132.9252471923828,82.44757080078125,45.40428161621094,43.69672775268555
2016-06-06,63.936767578125,33.392093658447266,77.84446716308594,20.07176971435547,128.82862854003906,34.36189651489258,62.24740982055664,36.395843505859375,94.39324188232422,57.464561462402344,55.58342742919922,45.41312789916992,74.45890045166016,38.26828384399414,29.617847442626953,82.01890563964844,134.39837646484375,82.43872833251953,45.205562591552734,43.57740783691406
2016-06-07,63.589149475097656,33.35529327392578,77.68527221679688,20.066116333007812,129.1501922607422,34.309200286865234,62.334266662597656,36.56524658203125,94.4150161743164,57.264583587646484,55.42649459838867,45.7274055480957,74.3950424194336,38.189823150634766,29.839847564697266,81.02316284179688,130.94097900390625,82.49187469482422,45.41164779663086,43.80720901489258
2016-06-08,63.84407424926758,33.524566650390625,78.20829772949219,20.13674545288086,129.7848358154297,34.583255767822266,63.116085052490234,36.339378356933594,94.78016662597656,57.592559814453125,55.707706451416016,46.01310348510742,74.80210876464844,38.189823150634766,30.028974533081055,82.52873992919922,133.4972381591797,82.27926635742188,45.41164779663086,43.692298889160156
2016-06-09,64.2457504272461,33.67912673950195,78.57209014892578,20.08307456970215,130.36032104492188,34.70974349975586,63.15333938598633,36.47650146484375,95.44473266601562,57.86449432373047,55.9954719543457,46.670249938964844,76.95706939697266,38.440879821777344,30.07830810546875,82.35346984863281,133.5318603515625,81.74774932861328,46.00782012939453,44.116554260253906
2016-06-10,64.26892852783203,33.84840393066406,78.30682373046875,20.09719467163086,131.05416870117188,34.8520393371582,62.855499267578125,36.315185546875,95.65655517578125,57.68852996826172,55.81234359741211,46.72024154663086,76.9411392211914,38.26828384399414,30.26742935180664,82.60043334960938,132.9252471923828,81.10104370117188,46.14765930175781,44.138641357421875
2016-06-13,63.78226852416992,33.4627685546875,78.11734008789062,19.92487144470215,131.12188720703125,34.46664810180664,62.40253448486328,35.62953567504883,95.12339782714844,57.328590393066406,55.557281494140625,46.32024383544922,76.32657623291016,37.99370193481445,29.71651268005371,80.91959381103516,132.4747314453125,80.87074279785156,45.72077560424805,43.811614990234375
2016-06-14,64.3847885131836,33.40343475341797,78.24620819091797,20.043519973754883,131.900390625,34.711177825927734,61.98059844970703,35.5085334777832,96.70089721679688,57.6645393371582,55.511512756347656,46.455955505371094,77.08479309082031,38.025089263916016,29.404048919677734,80.09906768798828,136.1487579345703,81.012451171875,45.941566467285156,44.05467224121094
2016-06-15,64.07583618164062,33.38117980957031,77.96574401855469,20.091543197631836,131.0457305908203,34.72711944580078,61.8316764831543,35.355281829833984,96.43067169189453,57.36859130859375,55.4853401184082,46.348819732666016,76.66178894042969,38.17414855957031,29.362943649291992,79.80433654785156,135.38626098632812,80.62268829345703,45.49260711669922,43.70555114746094
2016-06-16,64.43115997314453,33.60367965698242,78.71611785888672,20.142393112182617,132.36581420898438,35.05668640136719,62.14192199707031,35.67792892456055,97.16828918457031,57.592559814453125,55.77311706542969,46.98451614379883,77.24443054199219,39.03710174560547,29.16559410095215,80.33008575439453,135.83685302734375,81.24281311035156,46.1844482421875,43.9265251159668
2016-06-17,64.21483612060547,33.218013763427734,78.38262939453125,20.043519973754883,131.91734313964844,34.76432800292969,62.50181198120117,35.52467346191406,96.69358825683594,57.14461898803711,55.472286224365234,47.005950927734375,77.50780487060547,39.06847381591797,28.927141189575195,79.90789794921875,133.48854064941406,81.4465560913086,45.956295013427734,43.559730529785156
2016-06-20,64.14532470703125,33.35892868041992,78.35231018066406,20.085893630981445,132.4166259765625,35.01947784423828,63.01061248779297,35.67792892456055,97.04415893554688,57.30458068847656,55.91697311401367,47.055946350097656,77.13265991210938,39.18614196777344,28.540678024291992,80.49739837646484,133.731201171875,82.45645141601562,45.9342041015625,43.855812072753906
2016-06-21,64.43115997314453,33.470184326171875,78.89046478271484,20.187591552734375,133.0259552001953,35.1789436340332,63.21117401123047,35.87959289550781,97.16098022460938,57.43257141113281,56.0412483215332,47.51306915283203,77.78715515136719,39.28030014038086,28.343338012695312,81.3099365234375,134.17312622070312,82.47416687011719,46.258056640625,44.04582977294922
2016-06-22,64.55473327636719,33.26993179321289,78.63275909423828,20.2695255279541,133.80442810058594,35.16301345825195,63.3239860534668,35.637603759765625,97.24864959716797,57.79253005981445,55.72732162475586,47.427371978759766,77.6993637084961,39.20185470581055,28.137773513793945,80.86381530761719,133.1419219970703,82.90823364257812,46.06669616699219,44.297733306884766
2016-06-23,65.04910278320312,33.43309020996094,79.16334533691406,20.36839485168457,132.88198852539062,35.2480583190918,63.86930847167969,36.17805480957031,97.83287811279297,58.12848663330078,56.48596954345703,47.6916389465332,77.51581573486328,39.452884674072266,28.50778579711914,81.21434020996094,135.1696014404297,84.11300659179688,46.103492736816406,44.41704559326172
2016-06-24,63.542816162109375,32.580204010009766,77.2986831665039,20.328847885131836,131.63807678222656,35.62546157836914,61.243080139160156,34.096900939941406,95.72960662841797,56.456687927246094,54.75940704345703,47.24163818359375,78.19422149658203,39.1626091003418,28.894235610961914,78.1314468383789,132.17137145996094,79.4887924194336,45.92684555053711,43.38737106323242
2016-06-27,62.74720001220703,32.46895980834961,77.41242218017578,20.19889259338379,130.5380096435547,36.109188079833984,61.550193786621094,33.37900161743164,95.48855590820312,55.984764099121094,54.69400405883789,47.27737045288086,77.58761596679688,38.997867584228516,30.1112060546875,76.61788940429688,132.6653594970703,77.28298950195312,46.78798294067383,43.634849548339844
2016-06-28,63.69729232788086,32.765625,77.41996765136719,20.201719284057617,131.67193603515625,36.09856033325195,61.763328552246094,33.897377014160156,97.51155090332031,56.89664077758789,55.43955612182617,46.97023391723633,76.80542755126953,38.840965270996094,29.642505645751953,76.98434448242188,136.6079864501953,78.12455749511719,46.1844482421875,44.182830810546875
2016-06-29,64.81735229492188,32.958438873291016,78.16283416748047,20.470096588134766,132.9243621826172,36.056034088134766,61.813472747802734,34.80455017089844,98.37335205078125,57.48054504394531,56.30940628051758,48.470184326171875,77.53173828125,39.646202087402344,29.97140884399414,78.41824340820312,138.11582946777344,79.47107696533203,46.23597717285156,44.15631103515625
2016-06-30,65.4044418334961,33.618499755859375,80.30030059814453,20.6282958984375,132.8905029296875,36.656700134277344,63.75647735595703,36.861881256103516,100.40360260009766,58.552433013916016,57.86591720581055,50.94156265258789,90.58140563964844,40.05672073364258,30.250986099243164,80.56110382080078,143.3236083984375,80.63157653808594,48.9665641784668,45.468807220458984
2016-07-01,65.48941802978516,33.4627685546875,80.06533813476562,20.568973541259766,132.103515625,36.68857955932617,63.480709075927734,36.53789138793945,100.05306243896484,58.35246658325195,57.70893859863281,51.3844108581543,89.35225677490234,40.048828125,30.053638458251953,80.25044250488281,141.77255249023438,81.34022521972656,48.620643615722656,45.21249771118164
2016-07-04,,,,,,,,,,,,,,,,,,,,
2016-07-05,65.99923706054688,33.69268035888672,80.66413879394531,20.662195205688477,131.37576293945312,37.00221633911133,64.08243560791016,36.36780548095703,100.73954772949219,58.616432189941406,58.035926818847656,51.505836486816406,88.23485565185547,40.41986846923828,30.695009231567383,80.011474609375,143.75685119628906,80.89732360839844,49.45233154296875,45.66767501831055
2016-07-06,65.68254089355469,33.573997497558594,80.28516387939453,20.854299545288086,132.01885986328125,37.060691833496094,64.15763092041016,36.61078643798828,99.87047576904297,58.616432189941406,58.689937591552734,51.8272590637207,87.22920989990234,40.475128173828125,30.900569915771484,80.67261505126953,143.27163696289062,80.64041137695312,49.71730041503906,44.77057647705078
2016-07-07,65.52806091308594,33.44050979614258,81.47518920898438,20.77237319946289,138.52630615234375,36.837432861328125,63.79407501220703,36.58648681640625,98.02273559570312,58.712398529052734,58.40873336791992,51.78409957885742,87.82781219482422,40.41196823120117,30.686786651611328,79.54145050048828,143.85218811035156,81.10104370117188,49.415611267089844,44.483333587646484
2016-07-08,66.254150390625,33.65557861328125,82.06640625,20.859949111938477,139.99871826171875,37.11915969848633,64.61515808105469,37.33976364135742,99.29354095458984,59.392330169677734,58.761878967285156,52.10048294067383,88.35457611083984,40.727760314941406,31.130813598632812,81.70024871826172,143.8348846435547,82.39443969726562,49.6152458190918,44.76615905761719
2016-07-11,66.23870086669922,33.7964973449707,82.5515365600586,20.922101974487305,141.08192443847656,37.140419006347656,64.79693603515625,37.13727569580078,99.42497253417969,59.58427429199219,58.75535202026367,51.63311004638672,87.90760803222656,40.76723098754883,30.8676700592041,80.95146942138672,142.2924346923828,82.63359069824219,49.32688522338867,44.938514709472656
2016-07-12,66.23870086669922,33.80392074584961,82.46056365966797,20.698925018310547,140.7095489501953,36.60886001586914,64.4960708618164,37.04006576538086,98.4536361694336,59.152339935302734,57.42118453979492,51.35268783569336,86.79023742675781,40.32512664794922,30.744338989257812,80.77620697021484,141.8765411376953,82.6424789428711,49.14942169189453,44.001644134521484
2016-07-13,66.34685516357422,33.922576904296875,83.3094711303711,20.797801971435547,141.13262939453125,36.72049331665039,64.70919799804688,36.934776306152344,99.11822509765625,59.56829833984375,58.21907424926758,51.726600646972656,86.46297454833984,41.075103759765625,30.818336486816406,80.61687469482422,141.6945343017578,82.65133666992188,49.33426284790039,44.182830810546875
2016-07-14,66.3313980102539,33.88549041748047,83.3473892211914,20.820404052734375,141.26809692382812,36.63542175292969,64.67784118652344,36.99958038330078,99.2424087524414,59.76027297973633,57.77435302734375,51.83442687988281,86.27145385742188,41.02775573730469,30.67034149169922,78.67315673828125,141.16598510742188,83.29801177978516,49.19377517700195,44.17398452758789
2016-07-15,66.4395523071289,33.84099578857422,83.12000274658203,20.811925888061523,140.81961059570312,36.89590835571289,64.95364379882812,36.764686584472656,99.44686126708984,59.768287658691406,58.11442565917969,51.78409957885742,88.32266235351562,41.06721878051758,30.185199737548828,78.48992919921875,141.32199096679688,83.62580871582031,49.26033401489258,44.3198356628418
2016-07-18,66.37776947021484,33.84099578857422,82.77890014648438,20.859949111938477,141.75042724609375,36.76832580566406,64.55876922607422,36.788978576660156,98.6727523803711,59.5922966003418,58.271392822265625,51.971046447753906,87.2930679321289,41.01985549926758,29.880966186523438,78.95195770263672,141.3479766845703,83.24485778808594,49.22335433959961,44.120967864990234
2016-07-19,66.56314849853516,33.84099578857422,83.0214614868164,20.809106826782227,142.26661682128906,36.79490661621094,62.60946273803711,36.918582916259766,98.70925903320312,59.64028549194336,58.18637466430664,52.22989273071289,87.26911926269531,41.169857025146484,29.77406883239746,78.09163665771484,142.11920166015625,82.81966400146484,49.26772689819336,44.509849548339844
2016-07-20,66.42301177978516,33.75199508666992,82.55908203125,20.845821380615234,142.19891357421875,36.68326950073242,62.45903396606445,36.58648681640625,97.62837219238281,59.6000862121582,57.66316604614258,51.55402374267578,87.0935287475586,40.90143585205078,29.9302978515625,80.29821014404297,144.13819885253906,82.82850646972656,47.751895904541016,44.02375030517578
2016-07-21,66.37629699707031,33.70750045776367,82.3013687133789,20.769548416137695,141.36114501953125,36.53443908691406,62.31486511230469,36.594600677490234,97.39469146728516,59.3990592956543,57.3165397644043,51.20170211791992,87.46864318847656,40.846168518066406,29.568498611450195,79.76451110839844,143.31494140625,82.26155090332031,46.83502197265625,43.9265251159668
2016-07-22,66.7343978881836,33.98932647705078,82.76375579833984,20.778024673461914,141.71653747558594,36.60354232788086,62.578147888183594,36.554080963134766,98.32221221923828,59.99408721923828,57.6566276550293,51.208892822265625,87.75597381591797,41.12248611450195,29.58495330810547,80.99130249023438,145.28201293945312,82.58931732177734,46.864601135253906,44.3198356628418
2016-07-25,66.79669189453125,33.7964973449707,82.6348648071289,20.834529876708984,142.13967895507812,36.57164764404297,62.496646881103516,37.06436538696289,96.83234405517578,59.68855285644531,57.82011413574219,51.54684066772461,88.57805633544922,41.1540641784668,29.428720474243164,80.59297943115234,144.12088012695312,82.5361557006836,47.130794525146484,44.35076141357422
2016-07-26,66.38408660888672,33.28476333618164,82.01335144042969,20.828868865966797,141.80117797851562,36.109188079833984,62.026554107666016,36.651275634765625,96.60595703125,59.48750686645508,56.937217712402344,51.25202941894531,87.4287338256836,41.01985549926758,29.94674301147461,78.15534973144531,143.31494140625,82.42987823486328,46.29524612426758,43.67905044555664
2016-07-27,65.75350189208984,32.1871337890625,81.46762084960938,20.713045120239258,140.599609375,35.48193359375,61.0048942565918,35.59021759033203,95.30599975585938,58.924644470214844,56.00200271606445,50.72714614868164,86.35124206542969,40.71987533569336,29.247821807861328,74.18827056884766,141.21803283691406,81.86290740966797,45.43012237548828,43.197357177734375
2016-07-28,66.02597045898438,32.372562408447266,81.96028137207031,20.690448760986328,140.7688446044922,35.67330551147461,62.11431884765625,35.78461456298828,95.05038452148438,58.90053176879883,56.21782684326172,51.29517364501953,88.87337493896484,40.917240142822266,28.28578758239746,77.86858367919922,141.7552032470703,81.59716033935547,45.54103469848633,43.533206939697266
2016-07-29,66.63321685791016,32.35771942138672,82.55908203125,20.61417579650879,141.50502014160156,35.986934661865234,62.841373443603516,35.62261199951172,94.6122055053711,59.84935760498047,56.4990348815918,51.69063186645508,88.40248107910156,40.88565444946289,28.113100051879883,81.38162994384766,142.65643310546875,82.2969741821289,46.04384231567383,43.41389846801758
2016-08-01,67.2715835571289,32.22422409057617,82.56665802001953,20.84300422668457,141.79278564453125,35.960357666015625,62.77243423461914,35.21763229370117,95.53240966796875,60.39616394042969,56.224365234375,51.50368881225586,88.50624084472656,40.988277435302734,27.965097427368164,80.33805847167969,142.0498046875,82.76651763916016,45.88115692138672,43.838138580322266
2016-08-02,67.54405212402344,32.28355026245117,82.40750122070312,20.65936851501465,140.89573669433594,35.79555130004883,62.659603118896484,34.85313415527344,95.53240966796875,60.20317077636719,55.68809127807617,51.02913284301758,89.52787017822266,41.00406265258789,26.813932418823242,80.29029083251953,140.92332458496094,82.62474822998047,45.33399200439453,43.382965087890625
2016-08-03,66.92903900146484,32.365135192871094,81.89208221435547,20.605701446533203,140.5741424560547,35.279937744140625,62.07042694091797,34.90983581542969,94.13019561767578,59.56791305541992,55.52459716796875,50.173500061035156,88.17900085449219,40.522499084472656,27.29906463623047,79.38211059570312,140.98399353027344,83.12969970703125,45.00864791870117,43.1399040222168
2016-08-04,66.9913330078125,32.26872253417969,82.18011474609375,20.707399368286133,140.9380645751953,35.4128303527832,62.0516242980957,34.423851013183594,95.03578186035156,60.130775451660156,55.94316482543945,50.68400192260742,88.37054443359375,40.656707763671875,26.764598846435547,79.58126831054688,141.78114318847656,82.98794555664062,45.19350814819336,44.713138580322266
2016-08-05,66.78114318847656,32.2464714050293,82.36202239990234,20.837350845336914,141.9111785888672,35.36499786376953,62.00776290893555,35.04753494262695,94.50264739990234,59.969970703125,58.06864929199219,50.72714614868164,89.11284637451172,40.459354400634766,26.822147369384766,78.92008972167969,141.31326293945312,82.89936065673828,45.34138488769531,44.421470642089844
2016-08-08,66.76555633544922,32.21680450439453,81.96785736083984,20.718698501586914,141.65731811523438,35.3437385559082,61.76959228515625,35.16902542114258,94.61951446533203,59.84935760498047,58.042484283447266,50.78465270996094,88.34661865234375,40.427772521972656,26.56725311279297,78.85637664794922,141.2872314453125,82.6424789428711,45.36357116699219,44.222599029541016
2016-08-09,66.9446029663086,32.23906326293945,82.07398986816406,20.775197982788086,142.04664611816406,35.4128303527832,61.67555236816406,35.25004196166992,94.93354797363281,60.130775451660156,58.71611022949219,51.000370025634766,88.01138305664062,40.90932083129883,26.55080795288086,79.17501068115234,143.0245361328125,82.686767578125,45.35618209838867,44.61147689819336
2016-08-10,67.19373321533203,32.342891693115234,82.48329162597656,21.03403091430664,142.7932891845703,35.529781341552734,62.15817642211914,35.209529876708984,95.12339782714844,60.17903137207031,58.43490219116211,51.093841552734375,89.20060729980469,40.90932083129883,26.72348403930664,79.33433532714844,144.29278564453125,82.30586242675781,45.33399200439453,44.814762115478516
2016-08-11,67.5207290649414,32.44670486450195,82.22557067871094,20.991369247436523,142.4454345703125,35.47661590576172,61.9638786315918,34.9422492980957,94.16670989990234,60.21922302246094,58.49374008178711,51.101043701171875,89.42410278320312,40.86195755004883,26.657459259033203,79.31839752197266,143.4501953125,81.9692153930664,45.171329498291016,44.48881149291992
2016-08-12,67.76206970214844,32.65437316894531,82.3089599609375,21.0169734954834,143.42967224121094,35.47661590576172,62.0516242980957,34.96653366088867,94.07906341552734,60.28356170654297,58.572235107421875,51.17293930053711,88.96918487548828,41.21721649169922,26.8885440826416,79.49366760253906,143.77157592773438,82.47416687011719,45.07520294189453,44.55978775024414
2016-08-15,67.7464828491211,32.81010818481445,82.40750122070312,20.854841232299805,143.1665802001953,35.22146987915039,61.80720138549805,34.79643630981445,94.18862915039062,60.07449722290039,58.258304595947266,51.0794677734375,89.2485122680664,41.19353103637695,27.012348175048828,78.82450866699219,143.32855224609375,82.562744140625,44.816402435302734,44.36021423339844
2016-08-16,67.40394592285156,32.506046295166016,81.86174011230469,20.73253059387207,142.89511108398438,35.22146987915039,62.34621047973633,34.585853576660156,93.1369400024414,59.760902404785156,58.1798210144043,50.69118881225586,88.99312591552734,41.12248611450195,26.49239730834961,78.80059814453125,142.86817932128906,81.87178039550781,44.46147918701172,44.032047271728516
2016-08-17,67.69976043701172,32.67662048339844,82.21800231933594,20.74391746520996,142.51332092285156,35.327781677246094,62.86017990112305,34.836944580078125,93.15158081054688,59.969970703125,58.474143981933594,50.73433303833008,90.53352355957031,41.240901947021484,26.310827255249023,78.9599380493164,143.58047485351562,82.4032974243164,44.68330001831055,44.005435943603516
2016-08-18,68.07347869873047,32.70629119873047,82.07398986816406,21.133590698242188,142.3350830078125,35.2480583190918,62.89152526855469,35.0151252746582,93.07853698730469,59.977996826171875,58.70302963256836,51.24483871459961,90.2461929321289,41.414573669433594,26.789506912231445,78.86434173583984,143.56314086914062,84.24591064453125,44.97168731689453,44.31586837768555
2016-08-19,67.97224426269531,32.572792053222656,81.99063110351562,20.709781646728516,142.56419372558594,35.25868225097656,62.634521484375,34.87743377685547,92.58922576904297,59.8975830078125,58.807674407958984,51.374263763427734,90.68517303466797,41.43037033081055,26.913305282592773,79.13516235351562,143.7628631591797,81.26052856445312,45.12696075439453,44.085269927978516
2016-08-22,67.61412811279297,32.439308166503906,81.83142852783203,20.678495407104492,142.4962615966797,35.26399230957031,62.75363540649414,34.9908332824707,93.03472137451172,59.905643463134766,58.84038162231445,51.453365325927734,90.90067291259766,41.77772521972656,27.119630813598633,79.46180725097656,144.0061492919922,80.9504623413086,45.33399200439453,44.27596664428711
2016-08-23,68.04231262207031,32.520870208740234,81.77079010009766,20.470853805541992,142.00413513183594,35.327781677246094,62.92283248901367,34.99893569946289,93.95490264892578,59.93780517578125,58.51335906982422,51.122596740722656,90.73052978515625,41.659305572509766,26.616191864013672,79.76451110839844,144.5186309814453,81.11878967285156,44.698089599609375,44.21830749511719
2016-08-24,67.97224426269531,32.520870208740234,81.94510650634766,20.54480743408203,142.1822967529297,35.16831588745117,62.759891510009766,34.82884216308594,93.94761657714844,59.79307174682617,58.566036224365234,51.05071258544922,88.9891357421875,41.38300323486328,27.22692108154297,80.17874145507812,144.72711181640625,80.1708984375,44.90513229370117,43.969966888427734
2016-08-25,68.43158721923828,32.38737869262695,81.77079010009766,20.25752067565918,139.8829345703125,35.040740966796875,62.578147888183594,34.893646240234375,93.7723159790039,60.01017761230469,58.53312301635742,51.33113479614258,89.07740783691406,41.414573669433594,27.037099838256836,80.46552276611328,144.79660034179688,80.81758880615234,45.200889587402344,44.209434509277344
2016-08-26,68.18242645263672,32.127811431884766,81.44483947753906,20.234769821166992,139.0938262939453,34.99290084838867,62.11431884765625,34.87743377685547,93.65547943115234,59.88152313232422,58.0524787902832,50.95722961425781,88.9810791015625,41.14617156982422,26.971073150634766,81.1585693359375,143.84112548828125,80.53411102294922,44.720272064208984,43.94778823852539
2016-08-29,68.74298858642578,32.290958404541016,81.85416412353516,20.30872917175293,139.13626098632812,35.13642501831055,62.841373443603516,34.86124038696289,94.00601959228516,60.1549186706543,58.31584930419922,51.35268783569336,89.61506652832031,41.38300323486328,26.682218551635742,82.64625549316406,144.8921661376953,80.75630187988281,45.19350814819336,44.34690475463867
